id,question,expected,model_prediction,bert_P,bert_R,bert_F1
Q170,What if automatic recognition is marked “No”?,"If automatic recognition is not applied, a clear justification should be provided, together with an explanation of what kind of formal recognition will be used instead.","If the “No” check box is selected for automatic recognition, a clear justification needs to be provided, detailing why it shouldn’t be recognized automatically, and specifying what other form of recognition will be applied, such as a registration in the students’ diploma supplement or Europass Mobility Document.",0.516,0.7211,0.6015
Q171,What is the European Student Identifier?,The European Student Identifier is a unique European identifier used to identify and authenticate students when using Erasmus+ digital tools such as the Erasmus+ Mobile App or Online Learning Agreement.,The European Student Identifier (ESI) is a unique European Identifier number used to identify and authenticate students.,0.7969,0.6113,0.6919
Q172,What study cycles are used in Erasmus+ documents?,"Erasmus+ documents use study cycles such as Bachelor or first cycle, Master or second cycle, and Doctorate or third cycle.","According to the document “online-learning-agreement.pdf”, the study cycle Short cycle (EQF level 5) / Bachelor or equivalent first cycle (EQF level 6) / Master or equivalent is mentioned.",0.44,0.5801,0.5005
Q173,Does the receiving university have to confirm that my selected courses are available?,"Yes. By approving the Learning Agreement, the receiving institution confirms that the listed educational components are in line with its course catalogue or otherwise agreed and should be available to the student.","According to the guidelines, the assistant should not guarantee a course’s availability unless the current course catalogue confirms it. Please check the current course information system of the university in question.",0.512,0.4883,0.4999
Q174,What should I do if I do not know the exact start and end dates of my exchange?,"You should enter the most accurate possible dates and verify the actual mobility duration, because incorrect dates may lead to returning excess funds.","The start date of the study period is the first day the student has been present at the Receiving institution, such as the first lecture, welcome event, or language/intercultural course included in the Learning Agreement. The first day of mobility is the first day the student must be present at the host institution. I don't have that information in my knowledge base. Please check the guidelines document or contact the International Office directly.",0.3606,0.4328,0.3935
Q175,Does my travel day count as the first day of Erasmus+ mobility?,"No. The first day is the first day you must be present at the host institution, such as the first lecture, welcome event, or required language/intercultural course.","No, the first day of mobility is the first day you must be present at the host institution, such as the first lecture, welcome event, or language/intercultural course included in the Learning Agreement. It’s not necessarily the day of arrival.",0.7639,0.9178,0.8338
Q176,Does my departure day count as the last day of mobility?,"No. The last day is the last day you must be present at the host institution, such as the final lecture or exam.","No, the last day of mobility is the final day you must be present at the host institution, such as the last lecture or exam. It is not necessarily the day of departure.",0.7636,0.9024,0.8272
Q177,Can virtual mobility be funded by Erasmus+?,The virtual part of combined mobility is not funded by Erasmus+ and does not count toward the Erasmus+ status quota.,The virtual part is not funded by Erasmus+. It doesn’t count towards the Erasmus+ status quota.,0.8921,0.8374,0.8639
Q178,Can I receive green travel support before departure?,Students initially receive the standard travel amount before mobility. The difference up to the green travel amount is granted after mobility if the student proves eligible green travel.,Students initially receive the amount for standard travel before mobility. The difference up to the green travel amount is granted after mobility if the student proves green travel with appropriate documents. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.6354,0.9082,0.7477
Q179,"If I travel by plane one way and train the other way, is that green travel?",Green travel requires that more than 50% of the journey to and from the mobility destination is completed using low-emission transport. The student should keep proof and verify whether the journey meets the requirement.,"No, that wouldn’t be considered green travel. According to the document, airplanes are not included in green transport. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.4175,0.4283,0.4228
Q180,Can I use GoOpti as green travel?,Yes. Shared transport such as GoOpti is listed as a possible green means of transport.,"Yes, GoOpti is included in the definition of “green transport” as “other shared transport, such as GoOpti”.",0.5958,0.6409,0.6176
Q181,Can I use my own car as green travel?,"No. Cars, including carpooling, are not considered green means of transport in the provided guidance.","No, cars, including carpooling, are not considered green transport. Please refer to the guidelines regarding acceptable transportation methods.",0.7101,0.749,0.729
Q182,I am going to Germany. How much monthly Erasmus+ grant do I get?,"Germany is in Group 1, so the monthly Erasmus+ grant for 2026/27 is 674 EUR.","The monthly Erasmus+ financial support depends on the host country group. Since you’re going to Germany, which is in Group 1 (high cost of living), you will receive 674 EUR per month.",0.5256,0.6601,0.5852
Q183,I am going to Spain. How much monthly Erasmus+ grant do I get?,"Spain is in Group 2, so the monthly Erasmus+ grant for 2026/27 is 606 EUR.","The monthly Erasmus+ financial support depends on the host country group. Since Spain is in Group 2 (medium cost of living), you will receive 606 EUR per month.",0.5521,0.6722,0.6062
Q184,I am going to Serbia. How much monthly Erasmus+ grant do I get?,"Serbia is in Group 3, so the monthly Erasmus+ grant for 2026/27 is 550 EUR.","The monthly Erasmus+ financial support depends on the host country group. Since you’re going to Serbia, you will receive 550 EUR per month.",0.5457,0.588,0.566
Q185,Can I get Erasmus+ funding if I am writing my thesis abroad and not taking courses?,"Yes, but if the student does not participate in coursework or obtains fewer than 20 ECTS, financial support is limited to 3 months.",The first payment includes 80% of the basic Erasmus+ financial support. The remaining funds are paid after successful completion of the Erasmus+ exchange. I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.3732,0.4011,0.3866
Q186,Do I need to pay exam fees at the host institution?,"No. Erasmus+ students must not be charged fees for tuition, registration, examinations, or access to laboratory and library facilities.","No, students do not pay exam fees at the host university.",0.5668,0.4454,0.4988
Q187,Can I be charged for student union membership?,"Yes. Small fees may be charged on the same basis as local students, for example for insurance, student union membership, or study-related materials.",Possible small fees: - student organizations.,0.5141,0.3767,0.4348
Q188,What should I do if I experience discrimination during Erasmus+?,"Erasmus+ students are entitled to equal treatment and non-discrimination. They should contact the host institution support services, Erasmus coordinator, or relevant student support bodies.","In case you encounter a problem or believe your rights are not respected, you may first contact your sending or receiving institution/organisation and seek a solution with them. You can also contact the relevant Erasmus+ National Agency and the European Commission.",0.4887,0.5306,0.5088
Q189,Do I need to complete a participant report after Erasmus+?,"Yes. After mobility, students must complete a participant report to provide feedback on their Erasmus+ experience.","You must fill in a participant report to provide feedback on your Erasmus+ mobility period to your sending and receiving institutions, to the relevant Erasmus+ National Agency and to the European Commission.",0.5452,0.6804,0.6054
Q190,What document should I receive from the host university after study mobility?,"The host university should provide a Transcript of Records showing the credits and grades achieved, preferably in digital format.","Based on the documents provided, the mobility period should be additionally recorded in your Diploma Supplement if you are enrolled in a higher education institution located in a member country of the Bologna Process.",0.4041,0.4329,0.418
Q191,What document should I receive after traineeship mobility?,"For traineeship mobility, the receiving organization or institution should provide a traineeship certificate summarizing the tasks carried out and giving an evaluation.","You are entitled to receive a traineeship certificate, if possible, in a digital format, from the receiving organization/institution, summarizing the tasks carried out and providing an evaluation. The sending institution will also give you a transcript of records, if available to students before the mobility period and throughout their studies to enable them to make the right choices and use their time most efficiently.",0.5198,0.7886,0.6266
Q192,Can I get a Europass Mobility document after Erasmus+?,"Yes. Recent graduates are entitled and encouraged to request the Europass Mobility document, especially for traineeships or mobility experience documentation.","Yes, you are entitled and encouraged to request the Europass Mobility document if you are a recent graduate from a higher education institution located in a Programme Country.",0.6138,0.6916,0.6504
Q193,Which partner university in Belgium is available for UL FRI students?,"Vrije Universiteit Brussel, Faculty of Sciences and Bioengineering Sciences, is listed as the Belgian partner institution.",Vrije Universiteit Brussel (VUB) is listed as an Erasmus+ partner institution with available places.,0.6849,0.7026,0.6936
Q194,Which partner universities are available in France?,The listed French partner institutions are CY Cergy Paris Université and INSA Lyon.,I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.3444,0.3294,0.3367
Q195,Which partner university in Norway is available?,"The listed Norwegian partner institution is the Norwegian University of Science and Technology, NTNU.",The Norwegian University of Science and Technology (NTNU) has 2 available places for a 5-month exchange for Master’s and PhD students. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.372,0.6091,0.4619
Q196,Are there Erasmus+ partner universities in Sweden?,"Yes. The listed Swedish partners are University of Gothenburg, Luleå University of Technology, and Malmö University.","Yes, Malmö University – Faculty of Technology and Society is an Erasmus+ partner institution in Sweden. They have 5 available places for students.",0.5195,0.6178,0.5644
Q197,Which partner university has only one available place in Iceland?,Reykjavík University – School of Computer Science has 1 available place with a duration of 10 months.,Reykjavík University has 1 available place.,0.8423,0.5648,0.6762
Q198,Can I choose courses from multiple NTNU campuses?,"Students should not assume they can combine courses across NTNU campuses. NTNU course selection depends on the chosen city or campus, and students must find enough eligible courses in one city.",The assistant must not assume that a student can freely combine courses across NTNU campuses.,0.7259,0.5826,0.6464
Q199,Can exchange students write a thesis at Reykjavík University?,Reykjavík University states that thesis work may not be available to exchange students unless a special thesis collaboration agreement exists.,Reykjavík University states that thesis work may not be available to exchange students unless a special thesis collaboration agreement exists. It must be included in your Learning Agreement. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.6012,0.9438,0.7346
Q200,"If I want a final answer about whether my course plan will be approved, who decides?","Final approval depends on the Learning Agreement and the responsible coordinators at UL FRI and the host institution. The assistant can help with information, but the coordinators make the actual recognition decision.","The Learning Agreement must be approved by the student, the FRI coordinator, and the host institution coordinator. In some cases, the institutional coordinator may also need to sign.",0.6275,0.5913,0.6089
Q201,Can I use the European Health Insurance Card (EHIC) during Erasmus+ mobility?,EU students can usually use the European Health Insurance Card (EHIC) for medically necessary public healthcare during temporary stays in another EU or participating country. Students should still check whether additional insurance is recommended or required by the host institution.,"Health insurance is usually mandatory for Erasmus+ mobility. EU citizens may use the European Health Insurance Card (EHIC), depending on the country.",0.6949,0.6099,0.6496
Q202,"Will Erasmus+ cover my therapy, medication, or private medical treatment abroad?","Health coverage abroad depends on your insurance provider, destination country, and the type of treatment. Students should check directly with their insurance provider and the host country healthcare system before departure.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.4482,0.3894,0.4167
Q203,What is the difference between Erasmus+ study mobility and Erasmus+ traineeship mobility?,"Study mobility focuses on completing courses or academic obligations at a partner university, while traineeship mobility focuses on practical work experience or internship placement abroad.","Erasmus+ offers both study mobility and traineeship mobility. However, the specific details regarding traineeships are available on the University of Ljubljana website: https://www.uni-lj.si/studij/izmenjave/izmenjave-erasmus/izmenjave-za-doktorske-studente/pogosta-vprasanja. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.3054,0.4592,0.3668
Q204,Can Erasmus+ experience improve my CV even if I do not work abroad later?,"Yes. Erasmus+ experience can help students develop international experience, language skills, adaptability, and intercultural communication skills that may be useful in future studies or employment.","You are encouraged to share your mobility experience with friends, fellow students, staff in the home institution, journalists etc. to let other people know and benefit from the experience. To this end, you are encouraged to use the Erasmus+ Mobile Application and share your tips with future students.",0.4372,0.4928,0.4633
Q205,Is Erasmus+ only available for students in the European Union?,"No. Erasmus+ includes partner countries and participants with different citizenships, although visa rules, residence rights, and eligibility conditions may differ depending on nationality and programme rules.",I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.3229,0.3004,0.3112
Q206,What is usually the biggest challenge for Erasmus+ students abroad?,"Common challenges include finding accommodation, adapting to a new academic system, language barriers, administrative procedures, and managing living costs.",I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.3135,0.3207,0.317
Q207,Can Erasmus+ help me improve my language skills?,"Yes. Erasmus+ mobility often helps students improve practical language skills through daily life, academic work, and communication in an international environment.","Yes, the Online Language Support (OLS) is designed to assist Erasmus+ students in improving their knowledge of the main language of instruction. The EU Academy portal offers free online language courses, and some host institutions may require proof of language proficiency. It is highly recommended.",0.4872,0.5587,0.5205
Q208,Is train travel usually considered more environmentally friendly than flying?,"In general, train travel is considered a lower-emission form of transportation compared to flying and is commonly promoted as a more environmentally friendly travel option.","Yes, train travel is encouraged as a “green transport” option according to the document. Specifically, it states that “train” is included in the definition of green transport. Also, for distances over 500km, combining transport modes is encouraged to be more sustainable.",0.5318,0.5966,0.5623
Q209,Can I receive additional Erasmus+ funding if I travel green?,Yes. Students using green travel may receive higher travel support and may request funding for up to 6 additional travel days if eligible conditions are met.,"Yes, you may request funding for additional travel days if you use green travel, up to a maximum of 6 days – 3 days for departure and 3 days for return. However, these reimbursements are only made after your return, based on proper documentation and fulfilling the specified conditions. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.4851,0.7079,0.5757
Q210,What is the cheapest way to travel between Erasmus+ destinations in Europe?,"Travel costs depend on the destination, season, and booking time. Students often compare trains, buses, low-cost airlines, and shared transport options before choosing the most affordable route.",I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.3758,0.3401,0.3571
