id,question,expected,model_prediction,bert_P,bert_R,bert_F1
Q160,Do I need          insurance for Erasmus+?,"Yes. Students should make sure they have health insurance coverage for their stay abroad. For traineeships, liability and accident insurance may also be needed.","Yes, health insurance is usually mandatory for Erasmus+ mobility. EU citizens may use the European Health Insurance Card (EHIC) depending on the country.",0.7321,0.7833,0.7568
Q161,Do I keep my Slovenian student grants or loans while abroad?,"According to the Erasmus Student Charter, students are entitled to continue receiving the same student grants or loans from their sending country while abroad.","Yes, you are entitled to continue receiving the same student grants or loans from your sending country while abroad.",0.9331,0.8999,0.9162
Q162,What should I do if I want to extend my Erasmus+ stay?,You should submit the extension request to your sending institution at least one month before the end of the originally planned mobility period.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.6776,0.6869,0.6822
Q163,Can I change courses after arriving at the host university?,"Yes. If a course is not available, overlaps with another course, or is not offered in the expected language, the Learning Agreement may be changed within the allowed deadline and approved by the relevant parties.","According to the guidelines, you can change the Learning Agreement if necessary, but such changes are usually arranged within the first month after the start of the exchange. This could be due to reasons like a course being unavailable, overlapping with another course, or not being offered in the expected language.",0.8163,0.8521,0.8339
Q164,What is Table A in the Learning Agreement?,Table A lists the courses or academic components that the student plans to complete at the receiving institution abroad.,Table A in the Learning Agreement includes all the educational components to be carried out by the student at the Receiving Institution. It typically contains information about the selected courses or modules as indicated in the course catalogue or other educational components such as laboratory or thesis work.,0.7982,0.8769,0.8357
Q165,What is Table B in the Learning Agreement?,Table B lists the courses or components at the sending institution that will be replaced or recognized after successful completion abroad.,"Table B is a part of the Learning Agreement where the group of components from Table A is listed, including the component code (if any) and the component title at the Sending Institution.",0.7629,0.7609,0.7619
Q166,Do courses abroad need to match FRI courses one-to-one?,Not necessarily. The Learning Agreement guidance says there does not need to be a strict one-to-one correspondence; a group of learning outcomes abroad can replace a group of learning outcomes at the sending institution.,"No, according to the guidelines, elective courses can be any CS-related subject abroad, but mandatory courses must match content.",0.7422,0.7259,0.7339
Q167,What happens if I add more courses abroad than required for my degree?,Additional courses or credits should still be listed in the study programme in Table A of the Learning Agreement.,"According to the ECTS requirements, there's no explicit rule mentioned regarding adding more courses abroad than required for your degree. However, it's stated that if courses are not fully completed, recognition depends on content similarity. It would be best to discuss this further with the UL FRI coordinator during the Learning Agreement process to confirm how extra courses will be handled.",0.7101,0.7827,0.7446
Q168,Can thesis research be included in the Learning Agreement?,"Yes. Thesis research or doctoral work can be included as a component in the Learning Agreement, depending on the mobility type and approval.","Yes, thesis research can be included in the Learning Agreement, specifically under the component ""Thesis research"" or ""Doctoral work"".",0.8251,0.8302,0.8276
Q169,What is automatic recognition?,Automatic recognition means that credits successfully completed abroad according to the Learning Agreement are transferred and counted toward the student’s degree without additional work or assessment.,"According to the online-learning-agreement.pdf document, automatic recognition refers to the process where all credits gained abroad, as agreed in the Learning Agreement and confirmed by the Transcript of Records, are transferred without delay and counted towards the students' degree without any additional work or assessment of the student.",0.8182,0.9175,0.865
Q170,What if automatic recognition is marked “No”?,"If automatic recognition is not applied, a clear justification should be provided, together with an explanation of what kind of formal recognition will be used instead.","According to the guidelines, if the ""No"" checkbox is selected for automatic recognition, a clear justification needs to be provided and an indication on what other type of formal recognition will be applied, such as registration in the student's diploma supplement or Europass Mobility Document.",0.7772,0.884,0.8272
Q171,What is the European Student Identifier?,The European Student Identifier is a unique European identifier used to identify and authenticate students when using Erasmus+ digital tools such as the Erasmus+ Mobile App or Online Learning Agreement.,A unique European Identifier number used to identify and authenticate students.,0.8934,0.759,0.8207
Q172,What study cycles are used in Erasmus+ documents?,"Erasmus+ documents use study cycles such as Bachelor or first cycle, Master or second cycle, and Doctorate or third cycle.","Short cycle (EQF level 5), Bachelor or equivalent first cycle (EQF level 6), Master or equivalent.",0.6653,0.6982,0.6813
Q173,Does the receiving university have to confirm that my selected courses are available?,"Yes. By approving the Learning Agreement, the receiving institution confirms that the listed educational components are in line with its course catalogue or otherwise agreed and should be available to the student.","According to the guidelines, the receiving institution (UL FRI) needs to approve the Learning Agreement, which includes confirming that the selected courses are available. However, the partner university's course availability may change by semester, so it's recommended to verify the current course catalogue of the partner university (in this case, TU Graz) to ensure the course is still available.",0.7426,0.7948,0.7678
Q174,What should I do if I do not know the exact start and end dates of my exchange?,"You should enter the most accurate possible dates and verify the actual mobility duration, because incorrect dates may lead to returning excess funds.","According to the guidelines, you should wait until the official course catalogue for your chosen semester is published, typically about one month before the semester starts. This will give you a clearer idea of the courses available and help you determine the exact start and end dates of your study period.",0.7134,0.7187,0.716
Q175,Does my travel day count as the first day of Erasmus+ mobility?,"No. The first day is the first day you must be present at the host institution, such as the first lecture, welcome event, or required language/intercultural course.","No, it does not necessarily count as the first day of Erasmus+ mobility. According to the text, ""The first day of mobility is the first day the student must be present at the host institution, such as the first lecture, welcome event, or language/intercultural course included in the Learning Agreement. It is not necessarily the day of arrival.""",0.7929,0.8991,0.8426
Q176,Does my departure day count as the last day of mobility?,"No. The last day is the last day you must be present at the host institution, such as the final lecture or exam.","No, your departure day does not necessarily count as the last day of mobility. According to the guidelines, the last day of mobility is the final day you must be present at the host institution, such as the last lecture or exam. It is not necessarily the day of departure.",0.7819,0.8911,0.8329
Q177,Can virtual mobility be funded by Erasmus+?,The virtual part of combined mobility is not funded by Erasmus+ and does not count toward the Erasmus+ status quota.,"No, the virtual part of mobility is not funded by Erasmus+.",0.908,0.8305,0.8675
Q178,Can I receive green travel support before departure?,Students initially receive the standard travel amount before mobility. The difference up to the green travel amount is granted after mobility if the student proves eligible green travel.,"No, according to the text, students initially receive the amount for standard travel before mobility. The difference up to the green travel amount is granted after mobility if the student proves green travel with appropriate documents.",0.9031,0.9526,0.9272
Q179,"If I travel by plane one way and train the other way, is that green travel?",Green travel requires that more than 50% of the journey to and from the mobility destination is completed using low-emission transport. The student should keep proof and verify whether the journey meets the requirement.,"No, that's not considered green travel. According to the text, airplane is not considered a green transport mode.",0.7321,0.6844,0.7074
Q180,Can I use GoOpti as green travel?,Yes. Shared transport such as GoOpti is listed as a possible green means of transport.,"Yes, according to the guidelines, GoOpti is considered a form of shared transport and is included under the category of green transport.",0.8095,0.8448,0.8268
Q181,Can I use my own car as green travel?,"No. Cars, including carpooling, are not considered green means of transport in the provided guidance.","No, you cannot use your own car as green travel. According to the guidelines, car, including carpooling, is not considered a green transport mode.",0.85,0.8815,0.8655
Q182,I am going to Germany. How much monthly Erasmus+ grant do I get?,"Germany is in Group 1, so the monthly Erasmus+ grant for 2026/27 is 674 EUR.","Since you're going to Germany, which belongs to Group 1: high cost of living countries, the monthly Erasmus+ grant amount for you would be 674 EUR per month.",0.8049,0.8376,0.8209
Q183,I am going to Spain. How much monthly Erasmus+ grant do I get?,"Spain is in Group 2, so the monthly Erasmus+ grant for 2026/27 is 606 EUR.","Since Spain belongs to Group 2: medium cost of living countries, according to the provided information, the monthly Erasmus+ grant amount for you would be 606 EUR per month.",0.808,0.8596,0.833
Q184,I am going to Serbia. How much monthly Erasmus+ grant do I get?,"Serbia is in Group 3, so the monthly Erasmus+ grant for 2026/27 is 550 EUR.","Since you're going to Serbia, which belongs to Group 3 (low cost of living countries), the monthly Erasmus+ grant amount for you would be 550 EUR per month.",0.8185,0.858,0.8378
Q185,Can I get Erasmus+ funding if I am writing my thesis abroad and not taking courses?,"Yes, but if the student does not participate in coursework or obtains fewer than 20 ECTS, financial support is limited to 3 months.","No, according to the provided information, it's not possible to get Erasmus+ funding solely for writing a thesis abroad without taking any courses. The Erasmus scholarship is available for students who are studying abroad as part of their curriculum, which implies taking courses. Writing a thesis abroad without taking courses does not seem to be covered under the Erasmus program.",0.6959,0.7377,0.7162
Q186,Do I need to pay exam fees at the host institution?,"No. Erasmus+ students must not be charged fees for tuition, registration, examinations, or access to laboratory and library facilities.","No, you do not need to pay exam fees at the host institution. According to the information provided, students do not pay for examinations.",0.7758,0.764,0.7698
Q187,Can I be charged for student union membership?,"Yes. Small fees may be charged on the same basis as local students, for example for insurance, student union membership, or study-related materials.","According to the given context, it seems that there's no explicit mention of charges for student union membership. However, it does state that ""student unions and student representatives, both of your sending and receiving institutions, can be of assistance to you"" which implies that student unions might exist but doesn't provide information about potential fees. 

Since it says ""Possible small fees"" under COSTS AT HOST UNIVERSITY, including ""student organizations"", it could imply that some costs related to student organizations, possibly including union membership, might apply. But this isn't explicitly stated.",0.6645,0.7333,0.6972
Q188,What should I do if I experience discrimination during Erasmus+?,"Erasmus+ students are entitled to equal treatment and non-discrimination. They should contact the host institution support services, Erasmus coordinator, or relevant student support bodies.","If you experience discrimination during Erasmus+, you are entitled to contact your sending or receiving institution, the relevant Erasmus+ National Agency, and the European Commission to seek a solution. You can also report any issues to the European Commission based on your experiences so they can improve the Erasmus+ Programme for future generations.",0.7497,0.8064,0.777
Q189,Do I need to complete a participant report after Erasmus+?,"Yes. After mobility, students must complete a participant report to provide feedback on their Erasmus+ experience.","Yes, you must fill in a participant report to provide feedback on your Erasmus+ mobility period to your sending and receiving institutions, to the relevant Erasmus+ National Agency, and to the European Commission.",0.7861,0.884,0.8322
Q190,What document should I receive from the host university after study mobility?,"The host university should provide a Transcript of Records showing the credits and grades achieved, preferably in digital format.","According to the guidelines, the host institution should provide you with a Learning Agreement (LA) which includes planned courses or academic obligations abroad and the courses or obligations that will be recognized at the home faculty after return.",0.7435,0.8104,0.7755
Q191,What document should I receive after traineeship mobility?,"For traineeship mobility, the receiving organization or institution should provide a traineeship certificate summarizing the tasks carried out and giving an evaluation.","After traineeship mobility, you are entitled to receive a traineeship certificate, which should be given to you by the receiving organisation/institution, summarizing the tasks carried out and providing an evaluation.",0.8733,0.9121,0.8923
Q192,Can I get a Europass Mobility document after Erasmus+?,"Yes. Recent graduates are entitled and encouraged to request the Europass Mobility document, especially for traineeships or mobility experience documentation.","Yes, you are entitled to request the Europass Mobility document if you are a recent graduate from a higher education institution located in a Programme Country.",0.819,0.8507,0.8346
Q193,Which partner university in Belgium is available for UL FRI students?,"Vrije Universiteit Brussel, Faculty of Sciences and Bioengineering Sciences, is listed as the Belgian partner institution.","The partner university in Belgium available for UL FRI students is Vrije Universiteit Brussel (VUB), with an Erasmus code of B BRUSSEL01.",0.6819,0.7512,0.7148
Q194,Which partner universities are available in France?,The listed French partner institutions are CY Cergy Paris Université and INSA Lyon.,"According to the provided information, there is one Erasmus+ partner institution in France:

INSA Lyon – National Institute of Science and Technology 
Erasmus code: F LYON12
Country: France
Available places: 2 students
Duration: 5 months per student
Study levels: Bachelor, Master, PhD",0.6592,0.754,0.7035
Q195,Which partner university in Norway is available?,"The listed Norwegian partner institution is the Norwegian University of Science and Technology, NTNU.",The Norwegian University of Science and Technology (NTNU) is our Erasmus+ partner institution in Norway.,0.8304,0.8601,0.845
Q196,Are there Erasmus+ partner universities in Sweden?,"Yes. The listed Swedish partners are University of Gothenburg, Luleå University of Technology, and Malmö University.","Yes, Malmö University – Faculty of Technology and Society is listed as a UL FRI Erasmus+ partner institution in Sweden.",0.7083,0.7643,0.7352
Q197,Which partner university has only one available place in Iceland?,Reykjavík University – School of Computer Science has 1 available place with a duration of 10 months.,"According to the information provided, the Reykjavík University has only one available place for an incoming exchange student.",0.8017,0.8015,0.8016
Q198,Can I choose courses from multiple NTNU campuses?,"Students should not assume they can combine courses across NTNU campuses. NTNU course selection depends on the chosen city or campus, and students must find enough eligible courses in one city.","No, according to the information, students may only choose courses in one NTNU city/campus.",0.8152,0.7942,0.8046
Q199,Can exchange students write a thesis at Reykjavík University?,Reykjavík University states that thesis work may not be available to exchange students unless a special thesis collaboration agreement exists.,Thesis work may not be available to exchange students unless a special thesis collaboration agreement exists with Reykjavík University.,0.9526,0.9496,0.9511
Q200,"If I want a final answer about whether my course plan will be approved, who decides?","Final approval depends on the Learning Agreement and the responsible coordinators at UL FRI and the host institution. The assistant can help with information, but the coordinators make the actual recognition decision.","The Learning Agreement must be approved by three parties: 

1. Student
2. FRI coordinator
3. Host institution coordinator

After the agreement is signed, any changes can be made if necessary, typically within the first month of the exchange, and these changes are usually agreed upon by the same three parties.",0.7325,0.7695,0.7505
Q201,Can I use the European Health Insurance Card (EHIC) during Erasmus+ mobility?,EU students can usually use the European Health Insurance Card (EHIC) for medically necessary public healthcare during temporary stays in another EU or participating country. Students should still check whether additional insurance is recommended or required by the host institution.,"Yes, EU citizens may use the European Health Insurance Card (EHIC) during Erasmus+ mobility, depending on the host country.",0.8612,0.8062,0.8328
Q202,"Will Erasmus+ cover my therapy, medication, or private medical treatment abroad?","Health coverage abroad depends on your insurance provider, destination country, and the type of treatment. Students should check directly with their insurance provider and the host country healthcare system before departure.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.693,0.693,0.693
Q203,What is the difference between Erasmus+ study mobility and Erasmus+ traineeship mobility?,"Study mobility focuses on completing courses or academic obligations at a partner university, while traineeship mobility focuses on practical work experience or internship placement abroad.","According to the provided sources, there is no specific text explaining the difference between Erasmus+ study mobility and Erasmus+ traineeship mobility. However, it seems that both types of mobilities are mentioned separately in different documents:

* Study mobility is mentioned in the ""data/erasmus_financial_support_2026_27.txt"" file, which discusses physical and combined mobility, including the requirement to spend at least 2 continuous months physically abroad to be eligible for Erasmus+ financial support.
* Traineeship mobility is mentioned in the ""data/doctoral_erasmus_mobility.txt"" file, which provides information on the application procedure for doctoral Erasmus+ mobility.

It appears that these two types of mobilities might have different procedures and requirements, but without more specific information, I cannot provide a detailed explanation of the differences. 

Please check the UL FRI website or contact the International Office directly for more information.",0.6313,0.7304,0.6772
Q204,Can Erasmus+ experience improve my CV even if I do not work abroad later?,"Yes. Erasmus+ experience can help students develop international experience, language skills, adaptability, and intercultural communication skills that may be useful in future studies or employment.","Yes, your Erasmus+ experience can still improve your CV even if you do not work abroad later. The skills and knowledge gained through your mobility experience, such as cultural adaptation, language proficiency, problem-solving, and independence, are valuable assets that can be highlighted in your CV. Additionally, the fact that you participated in an Erasmus+ program demonstrates your ability to adapt to new environments, take initiative, and pursue opportunities outside your comfort zone. These qualities are highly valued by employers and can enhance your employability regardless of whether you work abroad or not.",0.7368,0.8243,0.7781
Q205,Is Erasmus+ only available for students in the European Union?,"No. Erasmus+ includes partner countries and participants with different citizenships, although visa rules, residence rights, and eligibility conditions may differ depending on nationality and programme rules.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.6614,0.6628,0.6621
Q206,What is usually the biggest challenge for Erasmus+ students abroad?,"Common challenges include finding accommodation, adapting to a new academic system, language barriers, administrative procedures, and managing living costs.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.6484,0.6727,0.6603
Q207,Can Erasmus+ help me improve my language skills?,"Yes. Erasmus+ mobility often helps students improve practical language skills through daily life, academic work, and communication in an international environment.","Yes, the Erasmus+ program offers support to improve your language skills through the Online Language Support (OLS), which provides free online language courses and an assessment tool to help you master the languages you need for your mobility activities.",0.7729,0.799,0.7857
Q208,Is train travel usually considered more environmentally friendly than flying?,"In general, train travel is considered a lower-emission form of transportation compared to flying and is commonly promoted as a more environmentally friendly travel option.","Yes, according to the provided text, train travel is considered a form of green transport, which means it's more environmentally friendly compared to other modes of transportation like airplanes.",0.8343,0.8632,0.8485
Q209,Can I receive additional Erasmus+ funding if I travel green?,Yes. Students using green travel may receive higher travel support and may request funding for up to 6 additional travel days if eligible conditions are met.,"Yes, you can receive additional Erasmus+ funding if you travel green. In fact, there's an option to purchase an Interrail Global Pass for Erasmus+ participants, which encourages green transport.",0.7496,0.7702,0.7598
Q210,What is the cheapest way to travel between Erasmus+ destinations in Europe?,"Travel costs depend on the destination, season, and booking time. Students often compare trains, buses, low-cost airlines, and shared transport options before choosing the most affordable route.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.6486,0.6614,0.6549
