id,question,expected,model_prediction,bert_P,bert_R,bert_F1
Q191,What document should I receive after traineeship mobility?,"For traineeship mobility, the receiving organization or institution should provide a traineeship certificate summarizing the tasks carried out and giving an evaluation.","You are entitled to receive a traineeship certificate, if possible, in a digital format, from the receiving organization/institution, summarizing the tasks carried out and providing an evaluation.",0.8032,0.8491,0.8255
Q192,Can I get a Europass Mobility document after Erasmus+?,"Yes. Recent graduates are entitled and encouraged to request the Europass Mobility document, especially for traineeships or mobility experience documentation.","Yes, you are entitled and encouraged to request the Europass Mobility document if you are a recent graduate from a higher education institution located in a Programme Country.",0.8191,0.8504,0.8344
Q193,Which partner university in Belgium is available for UL FRI students?,"Vrije Universiteit Brussel, Faculty of Sciences and Bioengineering Sciences, is listed as the Belgian partner institution.",Vrije Universiteit Brussel (VUB) is listed as an Erasmus+ partner institution for UL FRI.,0.7345,0.7257,0.7301
Q194,Which partner universities are available in France?,The listed French partner institutions are CY Cergy Paris Université and INSA Lyon.,INSA Lyon – National Institute of Science and Technology is listed as an Erasmus partner institution in France.,0.6893,0.7193,0.704
Q195,Which partner university in Norway is available?,"The listed Norwegian partner institution is the Norwegian University of Science and Technology, NTNU.",The Norwegian University of Science and Technology (NTNU) is an Erasmus+ partner institution in Norway.,0.7743,0.8013,0.7876
Q196,Are there Erasmus+ partner universities in Sweden?,"Yes. The listed Swedish partners are University of Gothenburg, Luleå University of Technology, and Malmö University.","Yes, Malmö University – Faculty of Technology and Society is an Erasmus+ partner institution in Sweden. They have 5 available places for students.",0.6958,0.7313,0.7131
Q197,Which partner university has only one available place in Iceland?,Reykjavík University – School of Computer Science has 1 available place with a duration of 10 months.,Reykjavík University has 1 student available.,0.8815,0.6936,0.7763
Q198,Can I choose courses from multiple NTNU campuses?,"Students should not assume they can combine courses across NTNU campuses. NTNU course selection depends on the chosen city or campus, and students must find enough eligible courses in one city.",NTNU emphasizes that exchange students may only choose courses in one city.,0.7855,0.7372,0.7606
Q199,Can exchange students write a thesis at Reykjavík University?,Reykjavík University states that thesis work may not be available to exchange students unless a special thesis collaboration agreement exists.,Reykjavík University states that thesis work may not be available to exchange students unless a special thesis collaboration agreement exists.,1.0,1.0,1.0
Q200,"If I want a final answer about whether my course plan will be approved, who decides?","Final approval depends on the Learning Agreement and the responsible coordinators at UL FRI and the host institution. The assistant can help with information, but the coordinators make the actual recognition decision.","The course selection must be approved by the student, the FRI coordinator, and the host institution coordinator.",0.7947,0.7259,0.7587
Q201,Can I use the European Health Insurance Card (EHIC) during Erasmus+ mobility?,EU students can usually use the European Health Insurance Card (EHIC) for medically necessary public healthcare during temporary stays in another EU or participating country. Students should still check whether additional insurance is recommended or required by the host institution.,"Yes, EU citizens may use the European Health Insurance Card (EHIC), depending on the country.",0.8469,0.74,0.7899
Q202,"Will Erasmus+ cover my therapy, medication, or private medical treatment abroad?","Health coverage abroad depends on your insurance provider, destination country, and the type of treatment. Students should check directly with their insurance provider and the host country healthcare system before departure.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.6385,0.6222,0.6303
Q203,What is the difference between Erasmus+ study mobility and Erasmus+ traineeship mobility?,"Study mobility focuses on completing courses or academic obligations at a partner university, while traineeship mobility focuses on practical work experience or internship placement abroad.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.5854,0.5666,0.5758
Q204,Can Erasmus+ experience improve my CV even if I do not work abroad later?,"Yes. Erasmus+ experience can help students develop international experience, language skills, adaptability, and intercultural communication skills that may be useful in future studies or employment.","You are encouraged to share your mobility experience with friends, fellow students, staff in the home institution, journalists etc. to let other people know and benefit from it.",0.6827,0.6792,0.681
Q205,Is Erasmus+ only available for students in the European Union?,"No. Erasmus+ includes partner countries and participants with different citizenships, although visa rules, residence rights, and eligibility conditions may differ depending on nationality and programme rules.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.5954,0.5955,0.5955
Q206,What is usually the biggest challenge for Erasmus+ students abroad?,"Common challenges include finding accommodation, adapting to a new academic system, language barriers, administrative procedures, and managing living costs.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.5933,0.6041,0.5986
Q207,Can Erasmus+ help me improve my language skills?,"Yes. Erasmus+ mobility often helps students improve practical language skills through daily life, academic work, and communication in an international environment.","Yes, you are invited to make use of the Online Language Support specifically designed for Erasmus+ participants. It offers features to help you master the languages you wish to speak during your mobility.",0.7354,0.7326,0.734
Q208,Is train travel usually considered more environmentally friendly than flying?,"In general, train travel is considered a lower-emission form of transportation compared to flying and is commonly promoted as a more environmentally friendly travel option.","Yes, train travel is generally considered more environmentally friendly than flying. According to the document, “Green travel means that the majority of the journey, more than 50% to and from the mobility destination, is completed using low-emission transport.” and it lists “train” as part of “green transport”.",0.6772,0.7737,0.7222
Q209,Can I receive additional Erasmus+ funding if I travel green?,Yes. Students using green travel may receive higher travel support and may request funding for up to 6 additional travel days if eligible conditions are met.,"Yes, you can request funding for additional travel days if you use green travel, up to a maximum of 6 days – up to 3 days for departure and up to 3 days for return. However, these requests must be supported by appropriate documentation and fulfilled conditions.",0.7516,0.8062,0.7779
Q210,What is the cheapest way to travel between Erasmus+ destinations in Europe?,"Travel costs depend on the destination, season, and booking time. Students often compare trains, buses, low-cost airlines, and shared transport options before choosing the most affordable route.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.5922,0.5739,0.5829
