id,question,expected,model_prediction,bert_P,bert_R,bert_F1
Q166,Do courses abroad need to match FRI courses one-to-one?,Not necessarily. The Learning Agreement guidance says there does not need to be a strict one-to-one correspondence; a group of learning outcomes abroad can replace a group of learning outcomes at the sending institution.,"No, they do not need to match FRI courses one-to-one. According to the course selection rules, elective courses can be any CS-related subject abroad, while general electives can even include language courses.",0.6869,0.6991,0.6929
Q167,What happens if I add more courses abroad than required for my degree?,Additional courses or credits should still be listed in the study programme in Table A of the Learning Agreement.,"If you add more courses abroad than required for your degree, it's likely that some of those extra courses won't be recognized due to the ECTS requirements. According to the ECTS rules mentioned, if courses are not fully completed, recognition depends on content similarity. So, even though you've taken the courses, they might not count towards your degree unless their content matches what's needed for your studies.",0.6371,0.6879,0.6615
Q168,Can thesis research be included in the Learning Agreement?,"Yes. Thesis research or doctoral work can be included as a component in the Learning Agreement, depending on the mobility type and approval.","Yes, thesis research can be included in the Learning Agreement, specifically under the component ""Thesis research"".",0.8127,0.7972,0.8048
Q169,What is automatic recognition?,Automatic recognition means that credits successfully completed abroad according to the Learning Agreement are transferred and counted toward the student’s degree without additional work or assessment.,"According to the provided documents, automatic recognition refers to the process where all credits gained abroad, as agreed upon in the Learning Agreement and confirmed by the Transcript of Records, are transferred and counted towards the student's degree without any additional work or assessment.",0.8211,0.905,0.861
Q170,What if automatic recognition is marked “No”?,"If automatic recognition is not applied, a clear justification should be provided, together with an explanation of what kind of formal recognition will be used instead.","According to the guidelines, if the ""No"" check box is selected, a clear justification needs to be provided and an indication on what other type of formal recognition will be applied, such as registration in the students' diploma supplement or Europass Mobility Document.",0.7115,0.8076,0.7565
Q171,What is the European Student Identifier?,The European Student Identifier is a unique European identifier used to identify and authenticate students when using Erasmus+ digital tools such as the Erasmus+ Mobile App or Online Learning Agreement.,"According to the Glossary, The European Student Identifier (ESI) is A unique European Identifier number used to identify and authenticate students.",0.8115,0.7605,0.7852
Q172,What study cycles are used in Erasmus+ documents?,"Erasmus+ documents use study cycles such as Bachelor or first cycle, Master or second cycle, and Doctorate or third cycle.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.5697,0.5517,0.5605
Q173,Does the receiving university have to confirm that my selected courses are available?,"Yes. By approving the Learning Agreement, the receiving institution confirms that the listed educational components are in line with its course catalogue or otherwise agreed and should be available to the student.","According to the guidelines, the sending institution (UL FRI) selects the checkbox ""Yes"" for Automatic Recognition by default, which implies that they confirm that the agreed-upon credits from the partner institution (TU Graz) will be transferred without delay. However, regarding the availability of specific courses, the guidelines mention that course availability may change by semester and the assistant should not guarantee its availability unless confirmed by the current TU Graz course catalogue. Therefore, I would advise checking the current TU Graz course catalogue to confirm the availability of your selected courses before proceeding with the Learning Agreement.",0.6769,0.7528,0.7128
Q174,What should I do if I do not know the exact start and end dates of my exchange?,"You should enter the most accurate possible dates and verify the actual mobility duration, because incorrect dates may lead to returning excess funds.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.6296,0.6201,0.6249
Q175,Does my travel day count as the first day of Erasmus+ mobility?,"No. The first day is the first day you must be present at the host institution, such as the first lecture, welcome event, or required language/intercultural course.","No, it's not necessary for you to be present on the travel day itself. The first day of mobility is the first day you must be present at the host institution, which could be the first lecture, welcome event, or language/intercultural course included in the Learning Agreement.",0.8315,0.9073,0.8678
Q176,Does my departure day count as the last day of mobility?,"No. The last day is the last day you must be present at the host institution, such as the final lecture or exam.","No, your departure day does not necessarily count as the last day of mobility. According to the guidelines, the last day of mobility is the final day you must be present at the host institution, which could be the last lecture or exam, but it's not necessarily the day of departure.",0.7808,0.8762,0.8257
Q177,Can virtual mobility be funded by Erasmus+?,The virtual part of combined mobility is not funded by Erasmus+ and does not count toward the Erasmus+ status quota.,"No, the virtual part of mobility is not funded by Erasmus+.",0.8791,0.8209,0.849
Q178,Can I receive green travel support before departure?,Students initially receive the standard travel amount before mobility. The difference up to the green travel amount is granted after mobility if the student proves eligible green travel.,"No, you cannot receive green travel support before departure. Students initially receive the amount for standard travel before mobility. The difference up to the green travel amount is granted after mobility if the student proves green travel with appropriate documents.",0.8455,0.9075,0.8754
Q179,"If I travel by plane one way and train the other way, is that green travel?",Green travel requires that more than 50% of the journey to and from the mobility destination is completed using low-emission transport. The student should keep proof and verify whether the journey meets the requirement.,"No, that's not considered green travel because it doesn't meet the requirement that the majority of the journey (more than 50%) is completed using low-emission transport.",0.7902,0.7575,0.7735
Q180,Can I use GoOpti as green travel?,Yes. Shared transport such as GoOpti is listed as a possible green means of transport.,"Yes, according to the text, GoOpti is considered one of the forms of green transport.",0.7851,0.7986,0.7918
Q181,Can I use my own car as green travel?,"No. Cars, including carpooling, are not considered green means of transport in the provided guidance.","No, according to the text, your own car is not considered a green transport option.",0.8113,0.7953,0.8032
Q182,I am going to Germany. How much monthly Erasmus+ grant do I get?,"Germany is in Group 1, so the monthly Erasmus+ grant for 2026/27 is 674 EUR.","Since you're going to Germany, which is not a low-cost country according to the list, the basic monthly Erasmus+ grant amount is not specified in the given context. However, it's mentioned that the first payment includes 80% of the basic Erasmus+ financial support. Unfortunately, the exact amount for Germany is not provided. 

I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.6464,0.7181,0.6804
Q183,I am going to Spain. How much monthly Erasmus+ grant do I get?,"Spain is in Group 2, so the monthly Erasmus+ grant for 2026/27 is 606 EUR.","Since you're going to Spain, it's considered a high-cost country. However, I don't have the specific amount for Spain in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.6341,0.6395,0.6368
Q184,I am going to Serbia. How much monthly Erasmus+ grant do I get?,"Serbia is in Group 3, so the monthly Erasmus+ grant for 2026/27 is 550 EUR.","As you're going to Serbia, which is a country from Group 3 (low-cost of living countries), your basic monthly Erasmus+ grant amount is 550 EUR.",0.7666,0.8318,0.7979
Q185,Can I get Erasmus+ funding if I am writing my thesis abroad and not taking courses?,"Yes, but if the student does not participate in coursework or obtains fewer than 20 ECTS, financial support is limited to 3 months.","No, according to the information available, it's not possible to get Erasmus+ funding solely for writing a thesis abroad without taking any courses. The Erasmus scholarship is typically tied to studying at a partner institution, which implies taking courses.",0.7062,0.7405,0.723
Q186,Do I need to pay exam fees at the host institution?,"No. Erasmus+ students must not be charged fees for tuition, registration, examinations, or access to laboratory and library facilities.","No, you must not be charged fees for examinations or for accessing laboratory and library facilities during the mobility period.",0.8195,0.8026,0.811
Q187,Can I be charged for student union membership?,"Yes. Small fees may be charged on the same basis as local students, for example for insurance, student union membership, or study-related materials.","According to the given context, it's possible that you might be charged some small fees, but it doesn't explicitly state that you cannot be charged for student union membership. However, it does mention that student unions and student representatives can assist you, so it would be best to clarify this with them.",0.6853,0.7251,0.7046
Q188,What should I do if I experience discrimination during Erasmus+?,"Erasmus+ students are entitled to equal treatment and non-discrimination. They should contact the host institution support services, Erasmus coordinator, or relevant student support bodies.","If you experience discrimination during Erasmus+, you should first contact your sending or receiving institution/organisation and seek a solution with them.",0.7598,0.7575,0.7587
Q189,Do I need to complete a participant report after Erasmus+?,"Yes. After mobility, students must complete a participant report to provide feedback on their Erasmus+ experience.","Yes, you should submit a participant report after your Erasmus+ mobility.",0.8874,0.842,0.8641
Q190,What document should I receive from the host university after study mobility?,"The host university should provide a Transcript of Records showing the credits and grades achieved, preferably in digital format.","According to the guidelines, the host institution application usually includes an Accommodation Form or housing information, if provided by the host institution.",0.748,0.7446,0.7463
Q191,What document should I receive after traineeship mobility?,"For traineeship mobility, the receiving organization or institution should provide a traineeship certificate summarizing the tasks carried out and giving an evaluation.","A traineeship certificate, if possible, in a digital format, from the receiving organisation/institution, summarizing the tasks carried out and providing an evaluation.",0.8065,0.848,0.8268
Q192,Can I get a Europass Mobility document after Erasmus+?,"Yes. Recent graduates are entitled and encouraged to request the Europass Mobility document, especially for traineeships or mobility experience documentation.","Yes, you are entitled to request the Europass Mobility document if you are a recent graduate from a higher education institution located in a Programme Country.",0.8152,0.8353,0.8251
Q193,Which partner university in Belgium is available for UL FRI students?,"Vrije Universiteit Brussel, Faculty of Sciences and Bioengineering Sciences, is listed as the Belgian partner institution.",The partner university in Belgium available for UL FRI students is Vrije Universiteit Brussel (VUB).,0.706,0.6894,0.6976
Q194,Which partner universities are available in France?,The listed French partner institutions are CY Cergy Paris Université and INSA Lyon.,"According to our records, there is one partner university in France:

1. INSA Lyon – National Institute of Science and Technology (Erasmus code: F LYON12)",0.6631,0.7261,0.6932
Q195,Which partner university in Norway is available?,"The listed Norwegian partner institution is the Norwegian University of Science and Technology, NTNU.",The Norwegian University of Science and Technology (NTNU) is the partner university in Norway.,0.8064,0.8128,0.8096
Q196,Are there Erasmus+ partner universities in Sweden?,"Yes. The listed Swedish partners are University of Gothenburg, Luleå University of Technology, and Malmö University.","Yes, Malmö University – Faculty of Technology and Society is an Erasmus+ partner university in Sweden.",0.7297,0.7376,0.7337
Q197,Which partner university has only one available place in Iceland?,Reykjavík University – School of Computer Science has 1 available place with a duration of 10 months.,"The partner university with only one available place in Iceland is the Czech Technical University – Faculty of Information Technology, but it's located in the Czech Republic, not Iceland. However, if you're looking for an Icelandic partner university, according to the given information, there isn't any other than Reykjavík University which has one available place.",0.6647,0.7726,0.7146
Q198,Can I choose courses from multiple NTNU campuses?,"Students should not assume they can combine courses across NTNU campuses. NTNU course selection depends on the chosen city or campus, and students must find enough eligible courses in one city.","No, according to the information, students may only choose courses in one NTNU city/campus.",0.8147,0.7808,0.7974
Q199,Can exchange students write a thesis at Reykjavík University?,Reykjavík University states that thesis work may not be available to exchange students unless a special thesis collaboration agreement exists.,"According to the information provided by Reykjavík University, thesis work may not be available to exchange students unless a special thesis collaboration agreement exists.",0.9242,0.9555,0.9396
Q200,"If I want a final answer about whether my course plan will be approved, who decides?","Final approval depends on the Learning Agreement and the responsible coordinators at UL FRI and the host institution. The assistant can help with information, but the coordinators make the actual recognition decision.","Your course plan must be approved by three parties: 

1. You as the student 
2. The FRI coordinator 
3. The host institution coordinator.",0.7253,0.7157,0.7204
Q201,Can I use the European Health Insurance Card (EHIC) during Erasmus+ mobility?,EU students can usually use the European Health Insurance Card (EHIC) for medically necessary public healthcare during temporary stays in another EU or participating country. Students should still check whether additional insurance is recommended or required by the host institution.,"Yes, EU citizens may use the European Health Insurance Card (EHIC) during Erasmus+ mobility, depending on the host country.",0.83,0.7583,0.7925
Q202,"Will Erasmus+ cover my therapy, medication, or private medical treatment abroad?","Health coverage abroad depends on your insurance provider, destination country, and the type of treatment. Students should check directly with their insurance provider and the host country healthcare system before departure.","According to the provided information, I don't have specific details about what Erasmus+ covers regarding therapy, medication, or private medical treatment abroad. However, it's mentioned that health insurance is usually mandatory for Erasmus+ mobility. EU citizens may use the European Health Insurance Card (EHIC) depending on the country. It would be best to check with the UL FRI International Office or the Erasmus+ National Agency for more detailed information on this topic.",0.6543,0.7279,0.6892
Q203,What is the difference between Erasmus+ study mobility and Erasmus+ traineeship mobility?,"Study mobility focuses on completing courses or academic obligations at a partner university, while traineeship mobility focuses on practical work experience or internship placement abroad.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.5854,0.5666,0.5758
Q204,Can Erasmus+ experience improve my CV even if I do not work abroad later?,"Yes. Erasmus+ experience can help students develop international experience, language skills, adaptability, and intercultural communication skills that may be useful in future studies or employment.","Yes, your Erasmus+ experience can still improve your CV even if you do not work abroad later. The skills and knowledge gained during your time abroad, such as language proficiency, cultural understanding, and international networking opportunities, are valuable assets that can enhance your employability and career prospects. Additionally, the fact that you participated in an Erasmus+ program demonstrates your adaptability, independence, and ability to navigate new environments, which are highly valued by employers.",0.74,0.8153,0.7758
Q205,Is Erasmus+ only available for students in the European Union?,"No. Erasmus+ includes partner countries and participants with different citizenships, although visa rules, residence rights, and eligibility conditions may differ depending on nationality and programme rules.","No, Erasmus+ is not limited to EU students. The program allows students from non-EU countries to participate as well.",0.7691,0.7154,0.7413
Q206,What is usually the biggest challenge for Erasmus+ students abroad?,"Common challenges include finding accommodation, adapting to a new academic system, language barriers, administrative procedures, and managing living costs.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.5933,0.6041,0.5986
Q207,Can Erasmus+ help me improve my language skills?,"Yes. Erasmus+ mobility often helps students improve practical language skills through daily life, academic work, and communication in an international environment.","Yes, the Erasmus+ programme offers an Online Language Support specifically designed for participants, providing features to help you master the languages you need for your daily life or mobility activities.",0.7643,0.7798,0.7719
Q208,Is train travel usually considered more environmentally friendly than flying?,"In general, train travel is considered a lower-emission form of transportation compared to flying and is commonly promoted as a more environmentally friendly travel option.","Yes, train travel is generally considered more environmentally friendly than flying.",0.8234,0.7564,0.7885
Q209,Can I receive additional Erasmus+ funding if I travel green?,Yes. Students using green travel may receive higher travel support and may request funding for up to 6 additional travel days if eligible conditions are met.,"Yes, you can receive additional funding for green travel. According to the text, students who use green travel may also request funding for additional travel days if needed, up to a maximum of 6 days.",0.8063,0.8298,0.8179
Q210,What is the cheapest way to travel between Erasmus+ destinations in Europe?,"Travel costs depend on the destination, season, and booking time. Students often compare trains, buses, low-cost airlines, and shared transport options before choosing the most affordable route.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.5922,0.5739,0.5829
