id,question,expected,model_prediction,f1,has_key_info,gemini_score,gemini_assessment,gemini_explanation,time_s
Q130,What are my chances of being accepted for Erasmus+ mobility?,"Acceptance depends on factors such as available places, demand for specific destinations, academic performance, motivation, and whether your proposed study plan is realistic and compatible with your programme.","You are entitled to equal and equitable access and opportunities under the Erasmus+ program, as well as fair, inclusive and transparent procedures at all stages of your mobility.",0.1176,False,30,INCORRECT,The model answer is on-topic but completely fails to answer the user's question about acceptance criteria. It instead provides a generic statement about the program's principles of fairness.,10.72
Q131,Can I combine Erasmus+ funding with another scholarship?,This depends on the rules of the other scholarship programme. Students should check whether external scholarships allow simultaneous Erasmus+ funding.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.1026,False,30,INCORRECT,"The model fails to answer the question, stating it does not have the information. It omits the key detail that the answer depends on the rules of the other scholarship provider.",10.95
Q132,Which countries have the simplest visa process for non-EU students?,"Visa procedures differ depending on nationality and destination country. Some countries may have faster or simpler procedures, but students should always consult official embassy and immigration information.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.087,False,75,PARTIALLY_CORRECT,"The model correctly avoids giving specific advice and instead directs the user to a relevant authority (the International Office). However, it misses the opportunity to provide the more general, helpful context that visa processes vary widely by nationality and destination.",12.23
Q133,Is the Erasmus+ grant enough to fully cover living costs in Sweden?,"In many cases, students need additional personal funds because living costs can exceed the Erasmus+ grant amount, especially in more expensive countries.","Yes, Sweden belongs to Group 1 (high cost of living countries) and the monthly Erasmus+ financial support is 674 EUR.",0.1463,True,35,INCORRECT,"The model incorrectly answers ""Yes"" and fails to provide the crucial context that the grant is often insufficient to cover all living expenses, which is the main point of the expected answer.",13.7
Q134,Which Erasmus+ partner university is best for game development?,"Students interested in game development should compare available computer graphics, software engineering, multimedia, and game technology courses at different partner universities before applying.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0476,False,30,INCORRECT,"The model fails to provide the helpful guidance on how a student can evaluate universities for themselves. Instead of suggesting relevant course areas to compare, it gives a generic fallback response.",10.85
Q135,Can Erasmus+ mobility help me later move permanently to another country?,"Erasmus+ can provide international experience, language skills, academic contacts, and professional connections, but permanent relocation depends on immigration laws, employment opportunities, and residence regulations.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0465,False,25,INCORRECT,"The model failed to answer the question, providing a generic fallback response instead of the expected information. It did not address the substance of the query at all.",12.95
Q136,"If I complete 25 ECTS abroad, how many ECTS will be recognized at UL FRI?","Recognition depends on the approved Learning Agreement, the completed courses, and how they match the UL FRI curriculum. Students should discuss recognition details with the Erasmus coordinator before mobility because course equivalence and ECTS recognition are decided individually.","According to the guidelines, the sending institution should recognize the total number of ECTS you have completed. Therefore, 25 ECTS will be recognized at UL FRI.",0.1455,False,10,HALLUCINATED,"The model answer is misleading because it incorrectly guarantees full recognition of ECTS, omitting the critical and mandatory process of getting courses pre-approved via a Learning Agreement.",11.35
Q137,Which Erasmus+ partner university in Iceland is available for UL FRI students?,The available partner institution in Iceland is Reykjavík University – School of Computer Science.,Reykjavík University – School of Computer Science is listed as an Erasmus+ partner institution in Iceland.,0.6667,True,100,CORRECT,"The model correctly identifies Reykjavík University – School of Computer Science as the partner institution, providing the same information as the expected answer.",8.29
Q138,How many Erasmus+ places are available at TU Berlin?,Technical University of Berlin offers 5 Erasmus+ places with a duration of 10 months per student.,5 students.,0.1176,False,75,PARTIALLY_CORRECT,The model correctly states the number of available places but fails to mention the duration of the placement (10 months).,8.52
Q139,Does University of Padova accept Bachelor students from UL FRI?,"No. According to the uploaded partner list, University of Padova is available only for Master and PhD students.",I don't have that information in my knowledge base. Please check the University of Padova course catalogue and ensure the course is open to Erasmus/exchange students.,0.381,True,20,INCORRECT,The model failed to answer the question and incorrectly stated it did not have the information in its knowledge base. It should have provided a direct 'No' based on the partner list data.,13.42
Q140,Which Croatian partner university is available only for PhD students?,University of Rijeka – Faculty of Engineering is available only for PhD-level mobility.,The University of Rijeka – Faculty of Engineering offers an exchange program exclusively for PhD students.,0.5185,True,100,CORRECT,The model answer correctly identifies the University of Rijeka – Faculty of Engineering and accurately states that it is available exclusively for PhD students.,7.37
Q141,What is the Erasmus code for Charles University in Prague?,The Erasmus code for Charles University in Prague – Faculty of Mathematics and Physics is CZ PRAHA07.,Erasmus code: CZ PRAHA07,0.1905,True,85,PARTIALLY_CORRECT,The model provides the correct Erasmus code but omits the important detail that this code is specifically for the Faculty of Mathematics and Physics.,11.6
Q142,Which university in Sweden offers the highest number of Erasmus+ places?,Malmö University offers 5 Erasmus+ places.,Malmö University – Faculty of Technology and Society offers 5 Erasmus+ places.,0.6667,True,100,CORRECT,The model answer correctly identifies the university and the number of places. The inclusion of the specific faculty is a helpful and accurate clarification.,8.25
Q143,Which partner universities are available in Serbia?,"The listed Serbian partner institutions are University of Belgrade – Faculty of Electrical Engineering, University of Novi Sad – Faculty of Sciences, and University of Novi Sad – Faculty of Technical Sciences.","University of Novi Sad – Faculty of Technical Sciences is an Erasmus partner institution in Serbia. They have 2 available places for 5 months per student across bachelor, master, and PhD levels.",0.36,True,60,PARTIALLY_CORRECT,The model correctly identifies one partner university but fails to provide the complete list of all three available institutions in Serbia.,12.55
Q144,How long is the mobility duration for Charles University in Prague?,The mobility duration for Charles University in Prague is 9 months per student.,9 months per student.,0.4706,True,100,CORRECT,The model's answer is a concise and direct response that contains all the key information from the expected answer.,8.49
Q145,Which Italian partner university is available for only one Erasmus+ student?,Sapienza University of Rome and University of Udine are each listed with 1 available Erasmus+ place.,University of Cagliari and University of Catania each have two available places. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.2326,True,10,HALLUCINATED,The model fails to answer the question and instead provides irrelevant information about different universities before admitting it does not have the correct information.,12.99
Q146,Which Erasmus+ partner universities are located in Portugal?,The listed Portuguese partner institutions are University of Coimbra and University of Porto.,University of Coimbra and University of Porto.,0.625,True,100,CORRECT,"The model correctly identifies both partner universities listed in the expected answer, providing a complete and accurate response.",9.39
Q147,Can I go on Erasmus+ exchange if I am repeating the second year of my Bachelor studies?,"It may still be possible, but eligibility depends on your study progress and faculty approval. You should discuss your situation with the Erasmus coordinator before applying.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0444,False,30,INCORRECT,"The model fails to answer the question, instead providing a generic fallback response without any of the specific eligibility details.",12.05
Q148,I have permanent residence in France. Can I still go on Erasmus+ exchange to France?,"In some cases this may still be possible, but the conditions can depend on your citizenship and Erasmus+ funding rules. You should check your specific situation with the Erasmus coordinator before applying.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.12,False,40,INCORRECT,"The model fails to answer the question and provides a generic fallback response. While it correctly directs the user to a relevant contact, it does not provide any of the specific, nuanced information from the expected answer.",13.99
Q149,What is Erasmus+?,"Erasmus+ is a European programme that supports educational, professional, and personal development through mobility such as study exchange and traineeships abroad.","Erasmus+ is an Erasmus program that aims to support the educational, professional, and personal development of students and graduates. It promotes equal opportunities and access, inclusion, diversity, and fairness.",0.3478,True,70,PARTIALLY_CORRECT,"The answer correctly states the program's goals but omits the core concept that this is achieved through mobility, such as study exchanges and traineeships abroad.",9.97
Q150,"Can I use Erasmus+ only for study, or also for traineeship?","Erasmus+ can be used for study exchange and also for practical traineeship mobility, if the student meets the conditions of the relevant call.","Yes, you can combine study and/or traineeship mobility. The total funding limit is up to 12 months for both.",0.2564,True,80,PARTIALLY_CORRECT,"The model correctly answers that both study and traineeship are possible, but it omits the key condition that the student must meet the requirements of the relevant call.",10.18
Q151,Where do I send questions about Erasmus+ at UL FRI?,You can contact the UL FRI Erasmus office at erasmus@fri.uni-lj.si.,You can reach the FRI Erasmus office by emailing erasmus@fri.uni-lj.si. Their office hours are Monday 10:00–11:00 (Zoom or in person).,0.4828,True,100,CORRECT,"The model answer correctly provides the expected email address and enhances the response with useful, supplementary information about office hours.",8.03
Q152,Can I go on Erasmus+ for only one month?,"For regular Erasmus+ study mobility, the minimum duration is 2 full months, or 60 days. Shorter physical mobility is possible only in specific formats such as short-term doctoral or blended mobility.","No, an Erasmus+ exchange must last at least 2 full months, meaning 60 days.",0.2791,False,75,PARTIALLY_CORRECT,"The model correctly states the minimum duration for a standard exchange but fails to mention the exceptions where shorter mobility is possible, such as for blended or doctoral programs.",9.89
Q153,Can doctoral students go abroad for less than two months?,"Yes. Short-term doctoral mobility can last between 5 and 30 days and may include study obligations, research work, practical training, or doctoral thesis preparation.","Yes, short-term doctoral mobility is defined as a study period lasting between 5 days and 30 days.",0.4615,True,80,PARTIALLY_CORRECT,"The model correctly answers the question and provides the accurate duration for short-term mobility. However, it omits the key details about the types of activities that are permitted during this period.",9.48
Q154,Can I apply for Erasmus+ doctoral mobility after June 2027?,"The listed doctoral mobility call covers the period from 1 June 2026 to 30 June 2027, or until funding is exhausted. For later mobility, students should check the next official call.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.125,False,30,INCORRECT,The model failed to answer the specific question about the application period and instead provided a generic fallback response.,10.13
Q155,Is practical training abroad possible after graduation?,"It may be possible, but the application must be submitted at least 2 months before the expiration of student status and before the thesis defense.",FINAL THESIS ABROAD is possible but not at all institutions. It requires a mentor at FRI and a mentor at the host institution and must be included in the Learning Agreement.,0.3478,True,30,INCORRECT,"The model answers a different question about writing a final thesis abroad, instead of addressing the user's query about practical training after graduation.",10.5
Q156,What do I need to submit for an Erasmus+ traineeship?,"You need a completed application form, a signed and stamped Erasmus+ Learning Agreement for Traineeship, and a motivation letter of one to two pages.",The application and all required documents must be submitted electronically to erasmus@fri.uni-lj.si.,0.1818,False,30,INCORRECT,"The model does not answer the user's question about what documents are needed. Instead, it provides information on where to submit the application.",9.71
Q157,Can my traineeship motivation letter be in Slovenian?,Yes. The traineeship call states that the motivation letter may be written in Slovenian.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.1818,False,20,INCORRECT,The model failed to answer the question and instead provided a generic fallback response. It did not retrieve the correct information from its knowledge base.,8.37
Q158,How long can one Erasmus+ traineeship last?,Each traineeship must last at least 2 months and at most 6 months.,Each traineeship must last at least 2 months and does not exceed 6 months.,0.8462,True,100,CORRECT,"The model answer correctly states the minimum duration of 2 months and the maximum duration of 6 months, providing a valid equivalent to the expected answer.",7.85
Q159,Can I do more than one Erasmus+ traineeship?,"Yes, but the traineeships cannot be with the same employer or organization, and each one must meet the duration requirements.","Yes, you may complete multiple traineeships as long as they meet the following criteria: they are with different employers or organizations, each traineeship lasts at least 2 months, and no single traineeship exceeds 6 months.",0.32,True,100,CORRECT,"The model answer correctly confirms that multiple traineeships are possible with different employers and provides the specific duration requirements, which the expected answer only mentions generally.",8.25
Q160,Do I need          insurance for Erasmus+?,"Yes. Students should make sure they have health insurance coverage for their stay abroad. For traineeships, liability and accident insurance may also be needed.",Health insurance is usually mandatory for Erasmus+ mobility.,0.2,True,75,PARTIALLY_CORRECT,The model correctly identifies the need for health insurance but omits the important detail that liability and accident insurance may also be required for traineeships.,9.12
Q161,Do I keep my Slovenian student grants or loans while abroad?,"According to the Erasmus Student Charter, students are entitled to continue receiving the same student grants or loans from their sending country while abroad.",You are entitled to continue receiving the same student grants or loans from your sending country while abroad.,0.8205,True,95,CORRECT,"The model correctly answers the question but omits the source of this information, which is the Erasmus Student Charter.",9.84
Q162,What should I do if I want to extend my Erasmus+ stay?,You should submit the extension request to your sending institution at least one month before the end of the originally planned mobility period.,An Erasmus+ exchange may last up to 12 months.,0.0667,False,30,INCORRECT,The model provides a related fact about the maximum duration of an exchange but fails to explain the required process for requesting an extension.,10.73
Q163,Can I change courses after arriving at the host university?,"Yes. If a course is not available, overlaps with another course, or is not offered in the expected language, the Learning Agreement may be changed within the allowed deadline and approved by the relevant parties.","No, all course selections must be finalized before you depart. Once you arrive, changes are generally not possible.",0.1277,False,0,HALLUCINATED,"The model's answer directly contradicts the expected answer. It incorrectly states that changes are not possible, while the correct procedure allows for changes under specific circumstances.",8.59
Q164,What is Table A in the Learning Agreement?,Table A lists the courses or academic components that the student plans to complete at the receiving institution abroad.,"Table A in the Learning Agreement must include all the educational components to be carried out at the Receiving Institution, such as selected courses or modules from the course catalogue or lab/thesis work.",0.3913,True,100,CORRECT,"The model answer correctly identifies that Table A is for listing the academic components to be completed at the receiving institution, which is equivalent to the expected answer.",8.22
Q165,What is Table B in the Learning Agreement?,Table B lists the courses or components at the sending institution that will be replaced or recognized after successful completion abroad.,Table B includes the group of components from Table A.,0.2857,False,25,INCORRECT,The model answer is incorrect as it fails to explain the purpose of Table B. It does not state that this table lists the courses at the sending institution that will be recognized upon successful completion of the study abroad period.,11.22
Q166,Do courses abroad need to match FRI courses one-to-one?,Not necessarily. The Learning Agreement guidance says there does not need to be a strict one-to-one correspondence; a group of learning outcomes abroad can replace a group of learning outcomes at the sending institution.,"According to the guidelines, mandatory courses must match content. However, elective courses can be any CS-related subject abroad.",0.1905,False,40,INCORRECT,"The model answer introduces a distinction between mandatory and elective courses which is not present in the expected answer. It completely misses the key concept that a group of learning outcomes can replace another group, which is the correct reason why a one-to-one match is not required.",12.56
Q167,What happens if I add more courses abroad than required for my degree?,Additional courses or credits should still be listed in the study programme in Table A of the Learning Agreement.,"If courses are not fully completed, recognition depends on content similarity.",0.0714,False,20,INCORRECT,"The model does not answer the question about taking extra courses. Instead, it provides an irrelevant answer about incomplete courses and the general process for credit recognition.",10.3
Q168,Can thesis research be included in the Learning Agreement?,"Yes. Thesis research or doctoral work can be included as a component in the Learning Agreement, depending on the mobility type and approval.","Yes, the “Thesis research” or “Doctoral work” component can be included in Table A if relevant. However, Reykjavik University states that thesis work may not be available to exchange students unless there’s a specific thesis collaboration agreement.",0.3571,True,95,CORRECT,"The model correctly answers the question and provides a specific, relevant example of the conditions under which thesis work might be approved, which aligns with the expected answer.",11.76
Q169,What is automatic recognition?,Automatic recognition means that credits successfully completed abroad according to the Learning Agreement are transferred and counted toward the student’s degree without additional work or assessment.,Automatic recognition refers to credits gained abroad that are transferred and counted toward your degree without any additional work or assessment. This is signaled in the learning agreement.,0.717,True,100,CORRECT,"The model answer contains all the key information from the expected answer, accurately defining automatic recognition and its connection to the Learning Agreement.",9.22
Q170,What if automatic recognition is marked “No”?,"If automatic recognition is not applied, a clear justification should be provided, together with an explanation of what kind of formal recognition will be used instead.","If the “No” check box is selected, a clear justification needs to be provided, and an indication of another type of formal recognition, such as a registration in the students’ diploma supplement or Europass Mobility Document, must be stated.",0.3448,True,100,CORRECT,"The model answer correctly identifies the two required components: a clear justification and an indication of an alternative formal recognition, and even provides helpful examples.",9.73
Q171,What is the European Student Identifier?,The European Student Identifier is a unique European identifier used to identify and authenticate students when using Erasmus+ digital tools such as the Erasmus+ Mobile App or Online Learning Agreement.,A unique European Identifier number used to identify and authenticate students.,0.4865,True,65,PARTIALLY_CORRECT,"The model correctly states that the identifier is used to identify and authenticate students, but it fails to mention the key context of its use within Erasmus+ digital tools.",8.13
Q172,What study cycles are used in Erasmus+ documents?,"Erasmus+ documents use study cycles such as Bachelor or first cycle, Master or second cycle, and Doctorate or third cycle.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0541,False,20,INCORRECT,The model failed to answer the question and instead provided a generic response stating it did not have the information.,11.3
Q173,Does the receiving university have to confirm that my selected courses are available?,"Yes. By approving the Learning Agreement, the receiving institution confirms that the listed educational components are in line with its course catalogue or otherwise agreed and should be available to the student.",The assistant should say that this must be confirmed through the Learning Agreement process and approved by the UL FRI coordinator.,0.2917,False,40,INCORRECT,"The model answer correctly identifies the Learning Agreement process but incorrectly attributes the confirmation to the sending institution's coordinator (UL FRI). The question specifically asks about the receiving university, which is the entity that must confirm course availability.",10.51
Q174,What should I do if I do not know the exact start and end dates of my exchange?,"You should enter the most accurate possible dates and verify the actual mobility duration, because incorrect dates may lead to returning excess funds.","If the exchange starts on 1 September 2026, the application deadline is 15 August 2026. You should plan your application accordingly.",0.15,False,0,HALLUCINATED,"The model does not answer the user's question about unknown dates. Instead, it provides a completely irrelevant and fabricated example with specific dates and deadlines.",10.07
Q175,Does my travel day count as the first day of Erasmus+ mobility?,"No. The first day is the first day you must be present at the host institution, such as the first lecture, welcome event, or required language/intercultural course.","No, your travel day does not count as the first day of Erasmus+ mobility. The first day must be the day you arrive and are present at the host institution, such as attending the first lecture, welcome event, or language/intercultural course.",0.6923,True,100,CORRECT,The model answer correctly states that the travel day does not count and provides the same accurate examples as the expected answer.,10.11
Q176,Does my departure day count as the last day of mobility?,"No. The last day is the last day you must be present at the host institution, such as the final lecture or exam.","No, the last day of mobility is the final day the student must be present at the host institution, such as the end of exams or courses.",0.7179,True,100,CORRECT,The model correctly answers the question and provides a definition and examples that are a perfect semantic match to the expected answer.,7.86
Q177,Can virtual mobility be funded by Erasmus+?,The virtual part of combined mobility is not funded by Erasmus+ and does not count toward the Erasmus+ status quota.,The virtual part is not funded by Erasmus+.,0.56,True,80,PARTIALLY_CORRECT,The model correctly answers the main part of the question regarding funding but omits the important detail that the virtual part does not count toward the Erasmus+ status quota.,8.67
Q178,Can I receive green travel support before departure?,Students initially receive the standard travel amount before mobility. The difference up to the green travel amount is granted after mobility if the student proves eligible green travel.,"No, you can receive green travel support after mobility if you prove it with appropriate documents like tickets, receipts, and a declaration of honor.",0.2667,True,85,PARTIALLY_CORRECT,"The answer correctly states that the green travel support is paid after mobility, but it fails to mention that the standard travel amount is provided before the trip.",11.58
Q179,"If I travel by plane one way and train the other way, is that green travel?",Green travel requires that more than 50% of the journey to and from the mobility destination is completed using low-emission transport. The student should keep proof and verify whether the journey meets the requirement.,"No, flying is not considered green transport. Therefore, combining a flight with a train would not qualify as green travel.",0.1333,False,65,PARTIALLY_CORRECT,The model provides the correct final answer but omits the critical rule that green travel requires more than 50% of the journey to be low-emission. This missing detail is the core reason why the user's 50/50 split scenario does not qualify.,13.16
Q180,Can I use GoOpti as green travel?,Yes. Shared transport such as GoOpti is listed as a possible green means of transport.,"Yes, GoOpti is included as “other shared transport” which is considered green transport.",0.4615,True,100,CORRECT,"The model answer correctly identifies GoOpti as a form of shared transport and confirms it is considered a green travel option, which is a valid equivalent of the expected answer.",7.45
Q181,Can I use my own car as green travel?,"No. Cars, including carpooling, are not considered green means of transport in the provided guidance.","No, a car, including carpooling, is not considered green transport.",0.4,True,100,CORRECT,"The model's answer is a concise and accurate summary of the expected answer, correctly stating that cars and carpooling are not considered green transport.",10.6
Q182,I am going to Germany. How much monthly Erasmus+ grant do I get?,"Germany is in Group 1, so the monthly Erasmus+ grant for 2026/27 is 674 EUR.","The first payment includes 80% of the basic Erasmus+ financial support, 80% of the additional grant for students with fewer opportunities, and 80% of standard travel support.",0.2286,True,10,HALLUCINATED,"The model's answer is completely irrelevant to the question asked, as it describes the payment schedule instead of the monthly grant amount for Germany.",12.09
Q183,I am going to Spain. How much monthly Erasmus+ grant do I get?,"Spain is in Group 2, so the monthly Erasmus+ grant for 2026/27 is 606 EUR.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.1176,False,20,INCORRECT,"The model failed to answer the user's question and instead provided a generic fallback response, directing the user to other resources.",11.66
Q184,I am going to Serbia. How much monthly Erasmus+ grant do I get?,"Serbia is in Group 3, so the monthly Erasmus+ grant for 2026/27 is 550 EUR.","You will receive 550 EUR per month as your basic Erasmus+ grant. Additionally, you may be eligible for an extra 250 EUR per month depending on the eligibility criteria and submitted documents.",0.1905,True,95,CORRECT,The model correctly states the grant amount of 550 EUR and provides helpful additional information about a potential top-up.,11.35
Q185,Can I get Erasmus+ funding if I am writing my thesis abroad and not taking courses?,"Yes, but if the student does not participate in coursework or obtains fewer than 20 ECTS, financial support is limited to 3 months.","Yes, you may receive an additional grant of 250 EUR per month if you meet the eligibility criteria and upload the required supporting documents when submitting the Erasmus+ financial support application. However, later submissions of supporting documents are not possible.",0.2105,True,30,INCORRECT,The model correctly states that funding is possible but fails to mention the crucial limitation that financial support is limited to 3 months for thesis-only stays. It instead provides irrelevant information about a different type of additional grant.,12.84
Q186,Do I need to pay exam fees at the host institution?,"No. Erasmus+ students must not be charged fees for tuition, registration, examinations, or access to laboratory and library facilities.",You must not be charged fees for examinations during the mobility period.,0.3871,True,100,CORRECT,"The model answer correctly and directly addresses the user's specific question about exam fees. It provides the essential information required, which is equivalent to the relevant part of the expected answer.",9.94
Q187,Can I be charged for student union membership?,"Yes. Small fees may be charged on the same basis as local students, for example for insurance, student union membership, or study-related materials.","According to the provided documents, possible small fees include “student organizations.” However, it doesn’t specify whether student union membership itself incurs a fee. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.1875,True,30,INCORRECT,The model fails to answer the user's question and incorrectly claims the information is not available. The expected answer explicitly confirms that a fee can be charged for student union membership.,12.2
Q188,What should I do if I experience discrimination during Erasmus+?,"Erasmus+ students are entitled to equal treatment and non-discrimination. They should contact the host institution support services, Erasmus coordinator, or relevant student support bodies.",First contact your sending or receiving institution/organisation and seek a solution with them.,0.1667,False,75,PARTIALLY_CORRECT,"The model correctly advises contacting the sending or receiving institution. However, it is missing the more specific points of contact mentioned in the expected answer, such as the Erasmus coordinator or student support services.",9.85
Q189,Do I need to complete a participant report after Erasmus+?,"Yes. After mobility, students must complete a participant report to provide feedback on their Erasmus+ experience.",I don't have that information in my knowledge base. Please check the guidelines document or contact the International Office directly.,0.0,False,20,INCORRECT,"The model did not answer the user's question, instead providing a fallback response that it lacked the necessary information.",13.89
Q190,What document should I receive from the host university after study mobility?,"The host university should provide a Transcript of Records showing the credits and grades achieved, preferably in digital format.","Based on the documents provided, you should receive a Learning Agreement (LA) from the host university. This LA outlines the planned courses or academic obligations during your exchange and specifies which ones will be recognized upon your return.",0.1887,True,25,INCORRECT,"The model identifies the wrong document. A Learning Agreement is prepared before or during the mobility, while the Transcript of Records is the document issued after the mobility to show the grades and credits earned.",9.16
Q191,What document should I receive after traineeship mobility?,"For traineeship mobility, the receiving organization or institution should provide a traineeship certificate summarizing the tasks carried out and giving an evaluation.","You are entitled to receive a traineeship certificate, if possible, in a digital format, from the receiving organization/institution, summarizing the tasks carried out and providing an evaluation.",0.4889,True,100,CORRECT,"The model answer correctly identifies the traineeship certificate and its required contents, fully aligning with the information in the expected answer.",7.15
Q192,Can I get a Europass Mobility document after Erasmus+?,"Yes. Recent graduates are entitled and encouraged to request the Europass Mobility document, especially for traineeships or mobility experience documentation.","Yes, you are entitled and encouraged to request the Europass Mobility document if you are a recent graduate from a higher education institution located in a Programme Country.",0.4651,True,100,CORRECT,"The model correctly confirms that recent graduates are entitled to the document and provides a valid, equivalent answer to the user's question.",8.68
Q193,Which partner university in Belgium is available for UL FRI students?,"Vrije Universiteit Brussel, Faculty of Sciences and Bioengineering Sciences, is listed as the Belgian partner institution.",Vrije Universiteit Brussel (VUB) is listed as an Erasmus+ partner institution for UL FRI.,0.4,True,80,PARTIALLY_CORRECT,"The model correctly identifies the partner university but omits the specific faculty, which is the Faculty of Sciences and Bioengineering Sciences.",9.71
Q194,Which partner universities are available in France?,The listed French partner institutions are CY Cergy Paris Université and INSA Lyon.,INSA Lyon – National Institute of Science and Technology is listed as an Erasmus partner institution in France.,0.2581,True,60,PARTIALLY_CORRECT,"The model correctly identifies one of the two partner universities (INSA Lyon) but omits the other, CY Cergy Paris Université.",9.58
Q195,Which partner university in Norway is available?,"The listed Norwegian partner institution is the Norwegian University of Science and Technology, NTNU.",The Norwegian University of Science and Technology (NTNU) is an Erasmus+ partner institution in Norway.,0.6667,True,100,CORRECT,"The model correctly identifies the Norwegian University of Science and Technology (NTNU) as the partner institution, which is a direct match to the expected answer.",8.03
Q196,Are there Erasmus+ partner universities in Sweden?,"Yes. The listed Swedish partners are University of Gothenburg, Luleå University of Technology, and Malmö University.","Yes, Malmö University – Faculty of Technology and Society is an Erasmus+ partner institution in Sweden. They have 5 available places for students.",0.2162,True,65,PARTIALLY_CORRECT,"The answer correctly confirms a partnership in Sweden and names one valid university, but it is incomplete as it fails to list all three partner institutions.",8.91
Q197,Which partner university has only one available place in Iceland?,Reykjavík University – School of Computer Science has 1 available place with a duration of 10 months.,Reykjavík University has 1 student available.,0.3636,True,75,PARTIALLY_CORRECT,"The model correctly identifies the university and the number of available places, but it omits the specific school (School of Computer Science) and the duration of the placement.",9.7
Q198,Can I choose courses from multiple NTNU campuses?,"Students should not assume they can combine courses across NTNU campuses. NTNU course selection depends on the chosen city or campus, and students must find enough eligible courses in one city.",NTNU emphasizes that exchange students may only choose courses in one city.,0.3,True,100,CORRECT,"The model provides a direct and accurate answer, correctly stating that students are restricted to choosing courses in a single city. This is a valid and concise summary of the expected answer's main point.",12.94
Q199,Can exchange students write a thesis at Reykjavík University?,Reykjavík University states that thesis work may not be available to exchange students unless a special thesis collaboration agreement exists.,Reykjavík University states that thesis work may not be available to exchange students unless a special thesis collaboration agreement exists.,1.0,True,100,CORRECT,"The model's answer is an exact match to the expected answer, providing the correct information accurately and completely.",5.57
Q200,"If I want a final answer about whether my course plan will be approved, who decides?","Final approval depends on the Learning Agreement and the responsible coordinators at UL FRI and the host institution. The assistant can help with information, but the coordinators make the actual recognition decision.","The course selection must be approved by the student, the FRI coordinator, and the host institution coordinator.",0.2051,False,95,CORRECT,"The model correctly identifies the key decision-makers, the FRI coordinator and the host institution coordinator, which is the core of the expected answer.",10.19
Q201,Can I use the European Health Insurance Card (EHIC) during Erasmus+ mobility?,EU students can usually use the European Health Insurance Card (EHIC) for medically necessary public healthcare during temporary stays in another EU or participating country. Students should still check whether additional insurance is recommended or required by the host institution.,"Yes, EU citizens may use the European Health Insurance Card (EHIC), depending on the country.",0.3265,False,65,PARTIALLY_CORRECT,"The model correctly states that the EHIC can be used, but it omits key details about what the card covers and the recommendation to check if additional insurance is required.",10.35
Q202,"Will Erasmus+ cover my therapy, medication, or private medical treatment abroad?","Health coverage abroad depends on your insurance provider, destination country, and the type of treatment. Students should check directly with their insurance provider and the host country healthcare system before departure.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0833,False,25,INCORRECT,"The model failed to answer the question and instead provided a generic ""I don't know"" response. It should have explained that coverage depends on the student's insurance provider and the host country.",11.61
Q203,What is the difference between Erasmus+ study mobility and Erasmus+ traineeship mobility?,"Study mobility focuses on completing courses or academic obligations at a partner university, while traineeship mobility focuses on practical work experience or internship placement abroad.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0488,False,20,INCORRECT,The model did not answer the question and instead provided a generic fallback response. It failed to explain the key difference between the two types of mobility.,9.94
Q204,Can Erasmus+ experience improve my CV even if I do not work abroad later?,"Yes. Erasmus+ experience can help students develop international experience, language skills, adaptability, and intercultural communication skills that may be useful in future studies or employment.","You are encouraged to share your mobility experience with friends, fellow students, staff in the home institution, journalists etc. to let other people know and benefit from it.",0.1154,False,0,HALLUCINATED,"The model's answer is completely off-topic and does not address the user's question about how an Erasmus+ experience can improve a CV. Instead, it provides unrelated advice about sharing the experience with others.",9.62
Q205,Is Erasmus+ only available for students in the European Union?,"No. Erasmus+ includes partner countries and participants with different citizenships, although visa rules, residence rights, and eligibility conditions may differ depending on nationality and programme rules.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0,False,20,INCORRECT,"The model did not answer the question, instead providing a canned response stating it lacked the information. It failed to provide any details about Erasmus+ eligibility for participants from outside the EU.",11.97
Q206,What is usually the biggest challenge for Erasmus+ students abroad?,"Common challenges include finding accommodation, adapting to a new academic system, language barriers, administrative procedures, and managing living costs.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0,False,20,INCORRECT,"The model completely failed to answer the question, stating it did not have the information. It provided a generic fallback response instead of listing any of the common challenges.",10.07
