id,question,expected,model_prediction,f1,has_key_info,gemini_score,gemini_assessment,gemini_explanation,time_s
Q122,How are grades converted from Charles University to UL FRI?,Grade recognition and conversion are handled individually by the home institution according to recognition procedures and academic regulations. Students should consult the Erasmus coordinator for exact conversion rules.,"The Sending Institution will convert the grades received by the student abroad, taking into account the grade distribution information from the Receiving Institution. They will use the EGRACONS tool where applicable. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.1194,False,95,CORRECT,"The model correctly identifies that the home institution handles grade conversion and directs the user to the appropriate office, which is functionally equivalent to the expected answer.",13.99
Q123,Which Erasmus+ destination is considered academically the easiest?,"Academic difficulty is highly subjective and depends on the student’s background, chosen courses, language skills, and study habits. Experiences can vary significantly even within the same university.",I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0444,False,40,INCORRECT,"The model fails to address the user's question, instead providing a generic ""I don't know"" response. It completely misses the key point that academic difficulty is subjective and cannot be definitively answered.",14.3
Q124,Can I stay in Iceland after Erasmus+ if I find a job there?,Residence and work rights after mobility depend on your citizenship and Icelandic immigration regulations. Students should consult official immigration authorities for accurate information.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0,False,30,INCORRECT,"The model fails to answer the question and instead provides a generic non-answer. It incorrectly directs the user to internal university resources instead of the official Icelandic immigration authorities, which is the correct source for this type of query.",15.65
Q125,Does TU Berlin guarantee housing for Erasmus students?,Housing availability changes each year and is usually limited. Students should apply for accommodation as early as possible and also prepare alternative housing options.,I don't have that information in my knowledge base. Please check the TU Berlin website or contact the International Office directly.,0.0,False,20,INCORRECT,The model did not answer the question and instead gave a generic fallback response. It failed to provide any information about the housing situation for Erasmus students.,13.02
Q126,Which university has the strongest AI research opportunities?,"Several partner institutions have strong AI-related programmes and research groups, but the best choice depends on the specific area of AI you are interested in, such as machine learning, NLP, robotics, or computer vision.","University of Tartu, Charles University MFF, and Babeș-Bolyai University are all strong options for students interested in AI. However, you should verify current course offerings and ensure they align with your Learning Agreement.",0.1905,False,75,PARTIALLY_CORRECT,"The model provides relevant examples of universities with strong AI programs. However, it omits the crucial point that the best choice depends on the student's specific research interests, such as machine learning or NLP.",19.57
Q127,Which Erasmus destination has the best student social life?,"Student experience depends on personal preferences, local culture, Erasmus community activity, accommodation type, and city size. Popular Erasmus cities usually have active international student communities and events.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0909,False,25,INCORRECT,"The model completely fails to answer the question, offering a generic ""I don't know"" response instead of providing the helpful context from the expected answer. It misses the opportunity to explain that the ""best"" social life is subjective and depends on various factors.",11.93
Q128,Will my Erasmus grades affect my final GPA at UL FRI?,This depends on the faculty recognition process and programme regulations. Students should verify how completed courses and grades are recorded in their specific study programme.,"The Sending Institution will convert the grades received by the student abroad, taking into account the grade distribution information from the Receiving Institution. The European Commission encourages institutions to use the EGRACONS tool for this purpose. Please check the guidelines regarding learning studies for more details.",0.0968,False,65,PARTIALLY_CORRECT,The model describes the general process of grade conversion but does not directly answer if the grades affect the final GPA. It omits the key information that this depends on the specific faculty's recognition process and regulations.,12.93
Q129,Which professors should I choose for machine learning courses at Charles University?,"Teaching staff and course assignments may change between semesters. Students should check the current faculty course pages, syllabi, and recent student experiences.",I don’t have that information in my knowledge base. Please check the Charles University course information system and verify course availability through the Learning Agreement.,0.1905,False,80,PARTIALLY_CORRECT,"The model correctly directs the user to the university's official course information system, but it omits the key context that teaching staff can change and does not suggest consulting student experiences.",13.35
Q130,What are my chances of being accepted for Erasmus+ mobility?,"Acceptance depends on factors such as available places, demand for specific destinations, academic performance, motivation, and whether your proposed study plan is realistic and compatible with your programme.",The application deadline must be met at least 1.5 months before the start of mobility.,0.0,False,20,INCORRECT,"The model's answer provides a procedural detail about the application deadline, which does not address the user's question about the factors influencing their chances of acceptance.",10.94
Q131,Can I combine Erasmus+ funding with another scholarship?,This depends on the rules of the other scholarship programme. Students should check whether external scholarships allow simultaneous Erasmus+ funding.,I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.1026,False,30,INCORRECT,"The model fails to answer the question and instead provides a generic ""I don't know"" response. It does not contain the key information that the rules of the other scholarship are the deciding factor.",12.17
Q132,Which countries have the simplest visa process for non-EU students?,"Visa procedures differ depending on nationality and destination country. Some countries may have faster or simpler procedures, but students should always consult official embassy and immigration information.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.087,False,70,PARTIALLY_CORRECT,"The model correctly identifies that it cannot answer the question and provides a safe redirection to a relevant office. However, it does not provide the more helpful, general context from the expected answer explaining that visa processes vary significantly.",13.37
Q133,Is the Erasmus+ grant enough to fully cover living costs in Sweden?,"In many cases, students need additional personal funds because living costs can exceed the Erasmus+ grant amount, especially in more expensive countries.","The monthly Erasmus+ financial support in Sweden (which is in Group 1) is 674 EUR per month. However, whether this is “enough” to fully cover living costs depends on your individual spending habits and lifestyle. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.1408,True,75,PARTIALLY_CORRECT,"The model provides a useful, specific grant amount but avoids directly answering the question, failing to state that the grant is often insufficient for living costs in Sweden.",14.47
Q134,Which Erasmus+ partner university is best for game development?,"Students interested in game development should compare available computer graphics, software engineering, multimedia, and game technology courses at different partner universities before applying.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0476,False,40,INCORRECT,"The model does not provide the expected guidance on how to compare universities for game development. Instead, it gives a generic fallback response redirecting the user to other resources.",18.67
Q135,Can Erasmus+ mobility help me later move permanently to another country?,"Erasmus+ can provide international experience, language skills, academic contacts, and professional connections, but permanent relocation depends on immigration laws, employment opportunities, and residence regulations.",I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0465,False,20,INCORRECT,"The model did not answer the question, providing a generic fallback response instead. It failed to address how the program's benefits could assist with future permanent relocation.",10.28
Q136,"If I complete 25 ECTS abroad, how many ECTS will be recognized at UL FRI?","Recognition depends on the approved Learning Agreement, the completed courses, and how they match the UL FRI curriculum. Students should discuss recognition details with the Erasmus coordinator before mobility because course equivalence and ECTS recognition are decided individually.","According to the guidelines, if you complete fewer than 20 ECTS during your exchange, Erasmus+ financial support is limited to 3 months. Recognition depends on the similarity of the content. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.1795,False,30,INCORRECT,"The model fails to answer the question about ECTS recognition, instead providing an irrelevant detail about financial support for a different ECTS amount. It omits the essential information regarding the Learning Agreement and the role of the Erasmus coordinator.",14.21
Q137,Which Erasmus+ partner university in Iceland is available for UL FRI students?,The available partner institution in Iceland is Reykjavík University – School of Computer Science.,Reykjavík University – School of Computer Science is listed as an Erasmus+ partner institution in Iceland.,0.6667,True,100,CORRECT,"The model correctly identifies the partner university in Iceland, providing the same essential information as the expected answer.",9.61
Q138,How many Erasmus+ places are available at TU Berlin?,Technical University of Berlin offers 5 Erasmus+ places with a duration of 10 months per student.,There are 5 Erasmus+ places available at TU Berlin.,0.25,True,85,PARTIALLY_CORRECT,The model correctly identifies the number of available Erasmus+ places but fails to mention the duration of the placement.,9.78
Q139,Does University of Padova accept Bachelor students from UL FRI?,"No. According to the uploaded partner list, University of Padova is available only for Master and PhD students.","Yes, the University of Padova accepts Bachelor, Master, and PhD students from UL FRI. However, please check the official University of Padova course catalogue to ensure any specific course is open to Erasmus/exchange students and meets your prerequisites. I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.25,True,0,HALLUCINATED,"The model's answer is the direct opposite of the expected answer. It incorrectly states that Bachelor students are accepted, whereas the partnership is only for Master and PhD students.",12.18
Q140,Which Croatian partner university is available only for PhD students?,University of Rijeka – Faculty of Engineering is available only for PhD-level mobility.,The University of Rijeka – Faculty of Engineering is available only for PhD-level mobility according to the dataset.,0.7857,True,100,CORRECT,"The model's answer is a perfect match to the expected answer, correctly identifying the specific university and faculty available only for PhD students.",9.12
Q141,What is the Erasmus code for Charles University in Prague?,The Erasmus code for Charles University in Prague – Faculty of Mathematics and Physics is CZ PRAHA07.,Erasmus code: CZ PRAHA07,0.1905,True,100,CORRECT,The model correctly identifies the Erasmus code for the university. The answer is concise and directly addresses the user's question.,11.53
Q142,Which university in Sweden offers the highest number of Erasmus+ places?,Malmö University offers 5 Erasmus+ places.,Malmö University – Faculty of Technology and Society offers 5 Erasmus+ places.,0.6667,True,100,CORRECT,The model answer correctly identifies the university and the number of places. The additional information about the specific faculty is a helpful clarification.,9.38
Q143,Which partner universities are available in Serbia?,"The listed Serbian partner institutions are University of Belgrade – Faculty of Electrical Engineering, University of Novi Sad – Faculty of Sciences, and University of Novi Sad – Faculty of Technical Sciences.","University of Novi Sad – Faculty of Technical Sciences is an Erasmus partner institution from Serbia. They offer places for Bachelor, Master, and PhD students. I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.3175,True,55,PARTIALLY_CORRECT,"The model correctly identifies one of the three partner institutions but fails to list the other two, and then incorrectly states it does not have the information.",11.67
Q144,How long is the mobility duration for Charles University in Prague?,The mobility duration for Charles University in Prague is 9 months per student.,The mobility duration for Charles University in Prague is 9 months per student.,1.0,True,100,CORRECT,"The model's answer is a verbatim match to the expected answer, providing the correct duration.",6.55
Q145,Which Italian partner university is available for only one Erasmus+ student?,Sapienza University of Rome and University of Udine are each listed with 1 available Erasmus+ place.,University of Cagliari – Department of Electric and Electronic Engineering has 2 available places.,0.2963,True,20,INCORRECT,"The model did not answer the question, which asked for a university with one available place, and instead provided an unrelated university with two available places.",10.37
Q146,Which Erasmus+ partner universities are located in Portugal?,The listed Portuguese partner institutions are University of Coimbra and University of Porto.,"University of Coimbra – Faculty of Sciences and Technology, Informatics Engineering Department and University of Porto – Faculty of Sciences. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.2273,True,80,PARTIALLY_CORRECT,"The model correctly identifies both partner universities but then contradicts itself by stating it doesn't have the information, which makes the response confusing.",12.25
Q147,Can I go on Erasmus+ exchange if I am repeating the second year of my Bachelor studies?,"It may still be possible, but eligibility depends on your study progress and faculty approval. You should discuss your situation with the Erasmus coordinator before applying.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0444,False,30,INCORRECT,"The model fails to answer the user's specific question and instead provides a generic fallback response, lacking any of the key details about conditional eligibility.",15.95
Q148,I have permanent residence in France. Can I still go on Erasmus+ exchange to France?,"In some cases this may still be possible, but the conditions can depend on your citizenship and Erasmus+ funding rules. You should check your specific situation with the Erasmus coordinator before applying.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.12,False,65,PARTIALLY_CORRECT,"The model does not answer the specific question about eligibility based on residency. However, it provides a correct and helpful referral to the International Office, which is the appropriate next step for the user.",12.64
Q149,What is Erasmus+?,"Erasmus+ is a European programme that supports educational, professional, and personal development through mobility such as study exchange and traineeships abroad.","Erasmus+ is a programme aiming to support the educational, professional, and personal development of students and graduates. It promotes equal opportunities, inclusion, diversity, and fairness, and contributes to EU goals related to digital transformation and sustainable development.",0.3529,True,65,PARTIALLY_CORRECT,"The model correctly identifies the developmental aims of the programme but critically omits that this is achieved through mobility, such as study exchanges and traineeships abroad.",10.88
Q150,"Can I use Erasmus+ only for study, or also for traineeship?","Erasmus+ can be used for study exchange and also for practical traineeship mobility, if the student meets the conditions of the relevant call.",The total funding limit is up to 12 months for study and/or traineeship mobility combined.,0.2286,True,65,PARTIALLY_CORRECT,The model correctly implies that both study and traineeships are options but fails to answer the question directly. It instead provides a related but unasked detail about the total funding duration.,11.75
Q151,Where do I send questions about Erasmus+ at UL FRI?,You can contact the UL FRI Erasmus office at erasmus@fri.uni-lj.si.,You can reach the FRI Erasmus office by emailing erasmus@fri.uni-lj.si. Their office hours are Monday 10:00–11:00 (Zoom or in person).,0.4828,True,100,CORRECT,The model answer correctly provides the expected contact email address and includes additional helpful information about office hours.,7.52
Q152,Can I go on Erasmus+ for only one month?,"For regular Erasmus+ study mobility, the minimum duration is 2 full months, or 60 days. Shorter physical mobility is possible only in specific formats such as short-term doctoral or blended mobility.","No, an Erasmus+ exchange must last at least 2 full months, meaning 60 days.",0.2791,False,75,PARTIALLY_CORRECT,"The model correctly states the minimum duration for a standard exchange but omits the important exceptions for shorter mobility formats, such as doctoral or blended mobility.",9.45
Q153,Can doctoral students go abroad for less than two months?,"Yes. Short-term doctoral mobility can last between 5 and 30 days and may include study obligations, research work, practical training, or doctoral thesis preparation.","No, an Erasmus+ exchange must last at least 2 full months, meaning 60 days. Maximum financial support is limited to 5 months or 150 days for a one-semester exchange. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.1143,False,0,HALLUCINATED,"The model's answer is the direct opposite of the expected answer, incorrectly stating that exchanges must last at least two months. It fails to provide the correct information about short-term mobility options available specifically for doctoral students.",13.02
Q154,Can I apply for Erasmus+ doctoral mobility after June 2027?,"The listed doctoral mobility call covers the period from 1 June 2026 to 30 June 2027, or until funding is exhausted. For later mobility, students should check the next official call.","No, the eligible period for this call is 1 June 2026 – 30 June 2027, or until available funding is exhausted.",0.5957,True,65,PARTIALLY_CORRECT,"The model correctly states the end date for the current call but fails to provide the helpful context that new calls may be available for later periods. The definitive ""No"" is technically correct for the current call but potentially misleading for the user's overall query.",11.73
Q155,Is practical training abroad possible after graduation?,"It may be possible, but the application must be submitted at least 2 months before the expiration of student status and before the thesis defense.",FINAL THESIS ABROAD is possible but not at all institutions. It requires a mentor at both FRI and the host institution and must be included in the Learning Agreement.,0.3404,True,10,HALLUCINATED,The model answers a completely different question about writing a final thesis abroad. It fails to address the user's specific query about practical training after graduation.,13.45
Q156,What do I need to submit for an Erasmus+ traineeship?,"You need a completed application form, a signed and stamped Erasmus+ Learning Agreement for Traineeship, and a motivation letter of one to two pages.",The application and all required documents must be submitted electronically to erasmus@fri.uni-lj.si.,0.1818,False,25,INCORRECT,"The model fails to list the required documents and instead describes how to submit them. This answers ""how"" to submit, not ""what"" to submit.",12.76
Q157,Can my traineeship motivation letter be in Slovenian?,Yes. The traineeship call states that the motivation letter may be written in Slovenian.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.1818,False,20,INCORRECT,The model did not answer the question and instead provided a generic fallback response. It failed to retrieve the correct information that the letter can be in Slovenian.,11.62
Q158,How long can one Erasmus+ traineeship last?,Each traineeship must last at least 2 months and at most 6 months.,"Each traineeship must last at least 2 months, and it cannot exceed 6 months.",0.7692,True,100,CORRECT,"The model answer correctly states the minimum duration of 2 months and the maximum duration of 6 months, providing a valid equivalent to the expected answer.",6.73
Q159,Can I do more than one Erasmus+ traineeship?,"Yes, but the traineeships cannot be with the same employer or organization, and each one must meet the duration requirements.","Yes, you may complete multiple traineeships as long as they meet the following criteria: they are with different employers or organizations, each traineeship lasts at least 2 months, and no single traineeship exceeds 6 months.",0.32,True,100,CORRECT,"The model answer correctly confirms that multiple traineeships are possible and includes the key condition about different employers. It improves upon the expected answer by providing the specific duration requirements, which the expected answer only mentions generally.",10.16
Q160,Do I need          insurance for Erasmus+?,"Yes. Students should make sure they have health insurance coverage for their stay abroad. For traineeships, liability and accident insurance may also be needed.","Health insurance is usually mandatory for Erasmus+ mobility. Upon receiving information and guidance on obtaining insurance from your Higher Education Institution, you should ensure that you have health insurance coverage for your stay abroad.",0.36,True,80,PARTIALLY_CORRECT,The model correctly identifies the need for health insurance but omits the important detail that liability and accident insurance may also be required for traineeships.,10.59
Q161,Do I keep my Slovenian student grants or loans while abroad?,"According to the Erasmus Student Charter, students are entitled to continue receiving the same student grants or loans from their sending country while abroad.",You are entitled to continue receiving the same student grants or loans from your sending country while abroad. قالب,0.8,True,85,PARTIALLY_CORRECT,"The model correctly answers the question but omits the source of the information, the Erasmus Student Charter. The answer also contains an irrelevant artifact at the end.",12.25
Q162,What should I do if I want to extend my Erasmus+ stay?,You should submit the extension request to your sending institution at least one month before the end of the originally planned mobility period.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0488,False,20,INCORRECT,The model failed to answer the question and instead provided a generic fallback response. It did not contain any of the information from the expected answer.,11.33
Q163,Can I change courses after arriving at the host university?,"Yes. If a course is not available, overlaps with another course, or is not offered in the expected language, the Learning Agreement may be changed within the allowed deadline and approved by the relevant parties.","Any changes to the study program during a semester mobility should be exceptional. However, if a course is unavailable, overlaps with another course, or isn’t offered in the expected language, such changes are usually arranged within the first month after the start of the exchange.",0.4638,True,85,PARTIALLY_CORRECT,"The model correctly identifies that changes are possible and lists the valid reasons. However, it omits the crucial procedural requirement of updating the Learning Agreement and getting it approved.",11.94
Q164,What is Table A in the Learning Agreement?,Table A lists the courses or academic components that the student plans to complete at the receiving institution abroad.,"Table A must include all the educational components to be carried out at the Receiving Institution, such as selected courses or modules from the course catalogue, or lab work/thesis work.",0.4091,True,100,CORRECT,The model answer accurately describes the purpose of Table A and provides useful examples of the types of educational components it includes.,8.3
Q165,What is Table B in the Learning Agreement?,Table B lists the courses or components at the sending institution that will be replaced or recognized after successful completion abroad.,"Table B lists the educational components from the Sending Institution that will be included in the exchange. It’s a summarized view of the courses or modules being undertaken at the receiving institution. Specifically, if it’s a semester with a virtual component, Table B is simplified to a single line.",0.4483,True,30,INCORRECT,"The model incorrectly states that Table B is a summary of courses at the receiving institution, which is the function of Table A. It fails to mention the key purpose of Table B, which is to list the courses at the sending institution that will be replaced.",10.96
Q166,Do courses abroad need to match FRI courses one-to-one?,Not necessarily. The Learning Agreement guidance says there does not need to be a strict one-to-one correspondence; a group of learning outcomes abroad can replace a group of learning outcomes at the sending institution.,"No, elective courses can be any CS-related subject abroad. However, mandatory courses must match content. Recognition depends on content similarity if courses are not fully completed. I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.1159,False,40,INCORRECT,"The model correctly answers ""no"" but provides an incorrect explanation based on a distinction between mandatory and elective courses. It fails to mention the correct reason, which is that a group of learning outcomes can be matched instead of individual courses.",14.12
Q167,What happens if I add more courses abroad than required for my degree?,Additional courses or credits should still be listed in the study programme in Table A of the Learning Agreement.,"If courses are not fully completed, recognition depends on content similarity. Please check the Learning Agreement guidelines for details.",0.1667,True,25,INCORRECT,"The model's answer is about incomplete courses and recognition, which is irrelevant to the user's question about taking extra courses. It completely fails to provide the expected procedural information.",14.21
Q168,Can thesis research be included in the Learning Agreement?,"Yes. Thesis research or doctoral work can be included as a component in the Learning Agreement, depending on the mobility type and approval.","In case of thesis research/doctoral work at the receiving institution, the component “Thesis research” or “Doctoral work” will be included in Table A. However, Reykjavik University states that thesis work may not be available to exchange students unless a special thesis collaboration agreement exists. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.2368,True,100,CORRECT,"The model correctly answers the question and provides a specific, helpful example of the conditions under which thesis work might be approved, which aligns with the expected answer's mention of ""approval"".",12.78
Q169,What is automatic recognition?,Automatic recognition means that credits successfully completed abroad according to the Learning Agreement are transferred and counted toward the student’s degree without additional work or assessment.,"Automatic recognition means that all credits gained abroad, as agreed upon in the Learning Agreement and confirmed by the Transcript of Records, will be transferred without any additional work or assessment. This is indicated by selecting the “Yes” check box in the Learning Agreement. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.3846,True,75,PARTIALLY_CORRECT,"The model provides a correct and detailed definition, but then incorrectly states that it does not have the information in its knowledge base, which is contradictory and confusing.",14.44
Q170,What if automatic recognition is marked “No”?,"If automatic recognition is not applied, a clear justification should be provided, together with an explanation of what kind of formal recognition will be used instead.","If the “No” check box is selected for automatic recognition, a clear justification needs to be provided, detailing why it shouldn’t be recognized automatically, and specifying what other form of recognition will be applied, such as a registration in the students’ diploma supplement or Europass Mobility Document.",0.3939,True,100,CORRECT,The model answer contains all the information from the expected answer and enhances it by providing relevant examples of alternative recognition methods.,11.27
Q171,What is the European Student Identifier?,The European Student Identifier is a unique European identifier used to identify and authenticate students when using Erasmus+ digital tools such as the Erasmus+ Mobile App or Online Learning Agreement.,The European Student Identifier (ESI) is a unique European Identifier number used to identify and authenticate students.,0.5854,True,75,PARTIALLY_CORRECT,The model correctly defines the ESI as a unique identifier for students but omits the crucial context that it is used specifically for Erasmus+ digital tools.,10.57
Q172,What study cycles are used in Erasmus+ documents?,"Erasmus+ documents use study cycles such as Bachelor or first cycle, Master or second cycle, and Doctorate or third cycle.","According to the document “online-learning-agreement.pdf”, the study cycle Short cycle (EQF level 5) / Bachelor or equivalent first cycle (EQF level 6) / Master or equivalent is mentioned.",0.2703,True,70,PARTIALLY_CORRECT,"The model correctly identifies the Bachelor and Master study cycles but omits the Doctorate or third cycle, making the answer incomplete.",11.54
Q173,Does the receiving university have to confirm that my selected courses are available?,"Yes. By approving the Learning Agreement, the receiving institution confirms that the listed educational components are in line with its course catalogue or otherwise agreed and should be available to the student.","According to the guidelines, the assistant should not guarantee a course’s availability unless the current course catalogue confirms it. Please check the current course information system of the university in question.",0.2593,True,30,INCORRECT,"The model fails to answer the question about the university's obligation to confirm course availability. It instead provides a meta-response about its own limitations and gives generic advice, completely missing the key role of the Learning Agreement.",12.46
Q174,What should I do if I do not know the exact start and end dates of my exchange?,"You should enter the most accurate possible dates and verify the actual mobility duration, because incorrect dates may lead to returning excess funds.","The start date of the study period is the first day the student has been present at the Receiving institution, such as the first lecture, welcome event, or language/intercultural course included in the Learning Agreement. The first day of mobility is the first day the student must be present at the host institution. I don't have that information in my knowledge base. Please check the guidelines document or contact the International Office directly.",0.0571,False,25,INCORRECT,"The model fails to answer the user's question about what action to take when dates are unknown. Instead, it provides a definition for the start date and then deflects the user to other resources.",12.78
Q175,Does my travel day count as the first day of Erasmus+ mobility?,"No. The first day is the first day you must be present at the host institution, such as the first lecture, welcome event, or required language/intercultural course.","No, the first day of mobility is the first day you must be present at the host institution, such as the first lecture, welcome event, or language/intercultural course included in the Learning Agreement. It’s not necessarily the day of arrival.",0.7059,True,100,CORRECT,The model answer correctly states that the travel day does not count and provides the same definition and examples as the expected answer.,10.6
Q176,Does my departure day count as the last day of mobility?,"No. The last day is the last day you must be present at the host institution, such as the final lecture or exam.","No, the last day of mobility is the final day you must be present at the host institution, such as the last lecture or exam. It is not necessarily the day of departure.",0.8095,True,100,CORRECT,"The model answer correctly states that the departure day does not count and provides the same definition for the last day of mobility, including identical examples.",10.44
Q177,Can virtual mobility be funded by Erasmus+?,The virtual part of combined mobility is not funded by Erasmus+ and does not count toward the Erasmus+ status quota.,The virtual part is not funded by Erasmus+. It doesn’t count towards the Erasmus+ status quota.,0.6875,True,100,CORRECT,"The model answer contains all the key information from the expected answer, stating that the virtual part is not funded and does not count towards the quota.",7.99
Q178,Can I receive green travel support before departure?,Students initially receive the standard travel amount before mobility. The difference up to the green travel amount is granted after mobility if the student proves eligible green travel.,Students initially receive the amount for standard travel before mobility. The difference up to the green travel amount is granted after mobility if the student proves green travel with appropriate documents. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.6154,True,90,CORRECT,The model provides the correct information about the payment schedule but unnecessarily adds a contradictory sentence claiming it does not have the information in its knowledge base.,12.1
Q179,"If I travel by plane one way and train the other way, is that green travel?",Green travel requires that more than 50% of the journey to and from the mobility destination is completed using low-emission transport. The student should keep proof and verify whether the journey meets the requirement.,"No, that wouldn’t be considered green travel. According to the document, airplanes are not included in green transport. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.1613,False,30,INCORRECT,"The model incorrectly provides a definitive ""No"" as the answer. It fails to mention the core requirement that green travel is defined as more than 50% of the journey being completed with low-emission transport.",14.89
Q180,Can I use GoOpti as green travel?,Yes. Shared transport such as GoOpti is listed as a possible green means of transport.,"Yes, GoOpti is included in the definition of “green transport” as “other shared transport, such as GoOpti”.",0.4,True,100,CORRECT,The model answer correctly confirms that GoOpti is considered green transport and provides the exact reason listed in the expected answer.,9.27
Q181,Can I use my own car as green travel?,"No. Cars, including carpooling, are not considered green means of transport in the provided guidance.","No, cars, including carpooling, are not considered green transport. Please refer to the guidelines regarding acceptable transportation methods.",0.4848,True,100,CORRECT,"The model answer correctly states that cars and carpooling are not considered green transport, perfectly matching the information in the expected answer. It also appropriately directs the user to the relevant guidelines.",8.77
Q182,I am going to Germany. How much monthly Erasmus+ grant do I get?,"Germany is in Group 1, so the monthly Erasmus+ grant for 2026/27 is 674 EUR.","The monthly Erasmus+ financial support depends on the host country group. Since you’re going to Germany, which is in Group 1 (high cost of living), you will receive 674 EUR per month.",0.3111,True,100,CORRECT,"The model correctly identifies Germany's country group and provides the exact grant amount, fully answering the user's question.",13.82
Q183,I am going to Spain. How much monthly Erasmus+ grant do I get?,"Spain is in Group 2, so the monthly Erasmus+ grant for 2026/27 is 606 EUR.","The monthly Erasmus+ financial support depends on the host country group. Since Spain is in Group 2 (medium cost of living), you will receive 606 EUR per month.",0.3902,True,85,PARTIALLY_CORRECT,"The model correctly identifies Spain's country group and the corresponding grant amount, but omits the relevant academic year (2026/27).",12.11
Q184,I am going to Serbia. How much monthly Erasmus+ grant do I get?,"Serbia is in Group 3, so the monthly Erasmus+ grant for 2026/27 is 550 EUR.","The monthly Erasmus+ financial support depends on the host country group. Since you’re going to Serbia, you will receive 550 EUR per month.",0.2222,True,85,PARTIALLY_CORRECT,The model provides the correct grant amount but omits the country group number (Group 3) and the specific academic year (2026/27) for which this rate is valid.,10.29
Q185,Can I get Erasmus+ funding if I am writing my thesis abroad and not taking courses?,"Yes, but if the student does not participate in coursework or obtains fewer than 20 ECTS, financial support is limited to 3 months.",The first payment includes 80% of the basic Erasmus+ financial support. The remaining funds are paid after successful completion of the Erasmus+ exchange. I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.1333,True,20,INCORRECT,"The model fails to answer the question about funding eligibility for a thesis-only exchange. Instead, it provides irrelevant information about payment schedules and then states it does not have the required information.",15.14
Q186,Do I need to pay exam fees at the host institution?,"No. Erasmus+ students must not be charged fees for tuition, registration, examinations, or access to laboratory and library facilities.","No, students do not pay exam fees at the host university.",0.2,False,85,PARTIALLY_CORRECT,"The model correctly answers the direct question, but it omits the key context that this rule applies specifically to Erasmus+ students and that other fees (tuition, registration, etc.) are also waived.",11.18
Q187,Can I be charged for student union membership?,"Yes. Small fees may be charged on the same basis as local students, for example for insurance, student union membership, or study-related materials.",Possible small fees: - student organizations.,0.1429,False,60,PARTIALLY_CORRECT,"The model correctly implies a fee can be charged but fails to provide a direct ""Yes"" and uses the general term ""student organizations"" instead of the specific ""student union membership"" from the question.",11.98
Q188,What should I do if I experience discrimination during Erasmus+?,"Erasmus+ students are entitled to equal treatment and non-discrimination. They should contact the host institution support services, Erasmus coordinator, or relevant student support bodies.","In case you encounter a problem or believe your rights are not respected, you may first contact your sending or receiving institution/organisation and seek a solution with them. You can also contact the relevant Erasmus+ National Agency and the European Commission.",0.25,True,85,PARTIALLY_CORRECT,"The model answer correctly identifies the sending/receiving institution as a point of contact but misses the more specific, immediate support channels mentioned in the expected answer, such as the Erasmus coordinator or student support services.",11.45
Q189,Do I need to complete a participant report after Erasmus+?,"Yes. After mobility, students must complete a participant report to provide feedback on their Erasmus+ experience.","You must fill in a participant report to provide feedback on your Erasmus+ mobility period to your sending and receiving institutions, to the relevant Erasmus+ National Agency and to the European Commission.",0.439,True,100,CORRECT,"The model answer correctly confirms that a report is required and provides additional, accurate details about who the feedback is for.",10.08
Q190,What document should I receive from the host university after study mobility?,"The host university should provide a Transcript of Records showing the credits and grades achieved, preferably in digital format.","Based on the documents provided, the mobility period should be additionally recorded in your Diploma Supplement if you are enrolled in a higher education institution located in a member country of the Bologna Process.",0.2128,False,20,INCORRECT,"The model does not answer the question, which is about the document received from the host university (Transcript of Records). Instead, it describes the Diploma Supplement, a different document issued by the student's home institution.",11.65
