id,question,expected,model_prediction,f1,has_key_info,gemini_score,gemini_assessment,gemini_explanation,time_s
Q117,Which dormitory is the best for Erasmus students in Prague?,"This depends on personal preferences such as price, location, social atmosphere, and commute time. Students should compare official dormitory options, student reviews, and Erasmus student groups before deciding.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0,False,10,HALLUCINATED,"The model failed to answer the question and provided a misleading reference to a university in a different country (UL FRI is in Slovenia, not Prague).",12.09
Q118,How much money do I realistically need per month for Erasmus in Reykjavík?,"The Erasmus+ grant for Iceland is 674 EUR per month because Iceland is in Group 1. The available information does not state realistic monthly living costs, so students should check current housing and living-cost information before applying.","Since you're going to Reykjavík University in Iceland, which is classified as a Group 1: high cost of living country, the monthly Erasmus+ financial support would be 674 EUR.",0.2581,True,70,PARTIALLY_CORRECT,The model correctly states the Erasmus+ grant amount for Iceland but fails to address the user's question about realistic living costs or advise them to research this separately.,9.73
Q119,Which Erasmus+ partner university is ranked the highest internationally?,"University rankings change regularly and depend on the ranking system and academic field. Students should check official rankings such as QS, THE, or Shanghai Ranking if international reputation is important to them.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.1633,False,40,INCORRECT,"The model correctly avoids giving a specific answer, but it fails to explain the dynamic and subjective nature of university rankings or direct the user to the appropriate primary sources.",13.38
Q120,Will the exact same courses be available at TU Graz next year?,"Course availability can change every semester depending on scheduling, staff, and curriculum updates. Students should always verify the latest official course catalogue before finalizing the Learning Agreement.",Course availability may change by semester. I would recommend checking the current TU Graz course catalogue to confirm the available courses for the upcoming semester.,0.2174,True,95,CORRECT,"The model provides the essential information that course availability can change and directs the user to the correct resource. It is a concise and accurate equivalent of the expected answer, though it omits the specific reasons for potential changes.",11.41
Q121,Can I legally work part-time during Erasmus+ mobility in Norway?,"Work regulations depend on citizenship, visa status, and Norwegian immigration rules. Students should check official immigration guidelines and visa conditions before planning employment abroad.","According to the general rules mentioned in [data/travel_residence_and_visas.txt], non-EU students participating in Erasmus+ mobility may require a student visa, among other documents. However, there's no specific information about working part-time during Erasmus+ mobility in Norway. 

To confirm, please check the UL FRI website or contact the International Office directly.",0.0635,False,65,PARTIALLY_CORRECT,"The model correctly identifies that it does not have the specific information and provides a reasonable next step. However, it fails to mention the key context that the ability to work depends on citizenship, visa status, and the host country's official immigration rules.",10.93
Q122,How are grades converted from Charles University to UL FRI?,Grade recognition and conversion are handled individually by the home institution according to recognition procedures and academic regulations. Students should consult the Erasmus coordinator for exact conversion rules.,"According to the guidelines, the Sending Institution (UL FRI) will convert the grades received by the student abroad, taking into account the grade distribution information from the Receiving Institution (Charles University), using the methodology described in the ECTS Users' Guide.",0.2143,False,75,PARTIALLY_CORRECT,"The model correctly identifies that the home institution (UL FRI) handles the conversion using ECTS guidelines. However, it omits the most critical piece of advice, which is to consult the Erasmus coordinator for the specific, individual conversion rules.",10.85
Q123,Which Erasmus+ destination is considered academically the easiest?,"Academic difficulty is highly subjective and depends on the student’s background, chosen courses, language skills, and study habits. Experiences can vary significantly even within the same university.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0444,False,40,INCORRECT,"The model fails to address the user's question, instead providing a generic fallback response. It misses the key point that academic difficulty is subjective and cannot be objectively ranked.",13.83
Q124,Can I stay in Iceland after Erasmus+ if I find a job there?,Residence and work rights after mobility depend on your citizenship and Icelandic immigration regulations. Students should consult official immigration authorities for accurate information.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0,False,30,INCORRECT,"The model gives a generic ""I don't know"" response and directs the user to internal university offices. This is incorrect, as the question is about national immigration law, which should be directed to official immigration authorities.",11.16
Q125,Does TU Berlin guarantee housing for Erasmus students?,Housing availability changes each year and is usually limited. Students should apply for accommodation as early as possible and also prepare alternative housing options.,"According to the information available, it seems that TU Berlin assists students in finding housing, but it does not explicitly state that they guarantee housing for Erasmus students.",0.1277,False,75,PARTIALLY_CORRECT,"The model correctly infers that housing is not guaranteed. However, it omits the important context that housing is limited and fails to provide the key advice to apply early and seek alternatives.",9.75
Q126,Which university has the strongest AI research opportunities?,"Several partner institutions have strong AI-related programmes and research groups, but the best choice depends on the specific area of AI you are interested in, such as machine learning, NLP, robotics, or computer vision.","""Based on the available information, Babeș-Bolyai University in Romania seems to have a strong focus on artificial intelligence, making it a good option for those interested in this area. However, please note that course availability and exchange access depend on various factors like semester, department rules, language of instruction, prerequisites, and Learning Agreement approval. It's essential to verify current course offerings and ensure compatibility with your Learning Agreement.""",0.1522,False,40,INCORRECT,"The model provides a specific university recommendation, failing to include the expected answer's crucial point that the best choice depends on the user's specific area of interest (e.g., NLP, robotics).",15.7
Q127,Which Erasmus destination has the best student social life?,"Student experience depends on personal preferences, local culture, Erasmus community activity, accommodation type, and city size. Popular Erasmus cities usually have active international student communities and events.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0909,False,30,INCORRECT,"The model failed to answer the question, providing a generic deflection instead of the expected helpful guidance. It completely misses the key information about the subjective nature of social life and the factors that influence it.",10.83
Q128,Will my Erasmus grades affect my final GPA at UL FRI?,This depends on the faculty recognition process and programme regulations. Students should verify how completed courses and grades are recorded in their specific study programme.,"According to the guidelines for learning studies, the Sending Institution (in this case, UL FRI) will convert your grades received abroad, taking into account the grade distribution information from the Receiving Institution (the University of Pavia). This process ensures that your grades abroad are properly integrated into your UL FRI transcript.",0.1538,False,10,HALLUCINATED,"The model answer presents a specific process as a universal rule and includes an irrelevant, specific university name. It completely misses the expected answer's core point that the process is variable and depends on the student's specific programme.",13.76
Q129,Which professors should I choose for machine learning courses at Charles University?,"Teaching staff and course assignments may change between semesters. Students should check the current faculty course pages, syllabi, and recent student experiences.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.1,False,10,HALLUCINATED,"The model correctly states it cannot provide a recommendation, but it then hallucinates and directs the user to the website of a completely different university (UL FRI is the University of Ljubljana).",10.57
Q130,What are my chances of being accepted for Erasmus+ mobility?,"Acceptance depends on factors such as available places, demand for specific destinations, academic performance, motivation, and whether your proposed study plan is realistic and compatible with your programme.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0,False,30,INCORRECT,"The model completely fails to answer the user's question, providing none of the expected criteria for acceptance. Instead, it gives a generic ""I don't know"" response and deflects the user to other resources.",9.36
Q131,Can I combine Erasmus+ funding with another scholarship?,This depends on the rules of the other scholarship programme. Students should check whether external scholarships allow simultaneous Erasmus+ funding.,"According to the provided information, there's no explicit mention of combining Erasmus+ funding with another scholarship. However, it's recommended to consult the Erasmus Charter for Higher Education or your grant agreement for specific details regarding this matter. You may also contact the relevant Erasmus+ National Agency or the sending and receiving institutions' student unions and representatives for guidance.",0.1176,True,40,INCORRECT,"The model fails to provide the key information that the restriction usually comes from the other scholarship, not Erasmus+. It gives generic advice to check Erasmus+ sources, which is unhelpful and misses the core of the expected answer.",10.58
Q132,Which countries have the simplest visa process for non-EU students?,"Visa procedures differ depending on nationality and destination country. Some countries may have faster or simpler procedures, but students should always consult official embassy and immigration information.","According to the provided information, I don't have specific details about the simplicity of visa processes for non-EU students across various countries. However, it's mentioned that some countries require students to:

* Register temporary residence after arrival
* Apply for a residence permit
* Report their stay to local authorities

This implies that there might be varying levels of complexity in the visa process depending on the country. For more detailed and up-to-date information, I recommend consulting the official resources listed, such as the European Commission's EU Immigration Portal or the relevant embassy or consulate.",0.2549,True,100,CORRECT,"The model correctly states that it cannot provide a definitive list and that procedures vary by country. It provides the same essential advice as the expected answer, which is to consult official sources for accurate information.",10.37
Q133,Is the Erasmus+ grant enough to fully cover living costs in Sweden?,"In many cases, students need additional personal funds because living costs can exceed the Erasmus+ grant amount, especially in more expensive countries.","According to the provided information, Sweden belongs to Group 1: high cost of living countries, where the monthly Erasmus+ financial support amount is 674 EUR. However, I don't have specific information about the average living costs in Sweden. To determine if the grant is sufficient, you might need to research the actual living expenses in Sweden.",0.2154,True,80,PARTIALLY_CORRECT,"The model provides correct, relevant details about Sweden's cost-of-living group and the grant amount, but it doesn't directly answer the core question about sufficiency, instead deferring to the user to do more research.",10.98
Q134,Which Erasmus+ partner university is best for game development?,"Students interested in game development should compare available computer graphics, software engineering, multimedia, and game technology courses at different partner universities before applying.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0476,False,30,INCORRECT,"The model gives a generic ""I don't know"" response instead of providing the helpful guidance on how students can evaluate the partner universities themselves.",10.57
Q135,Can Erasmus+ mobility help me later move permanently to another country?,"Erasmus+ can provide international experience, language skills, academic contacts, and professional connections, but permanent relocation depends on immigration laws, employment opportunities, and residence regulations.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0465,False,20,INCORRECT,"The model completely failed to answer the question, providing a generic ""I don't know"" response instead of explaining the indirect benefits of the program.",11.28
Q136,"If I complete 25 ECTS abroad, how many ECTS will be recognized at UL FRI?","Recognition depends on the approved Learning Agreement, the completed courses, and how they match the UL FRI curriculum. Students should discuss recognition details with the Erasmus coordinator before mobility because course equivalence and ECTS recognition are decided individually.","Since you completed more than 20 ECTS abroad, which is the minimum requirement for a semester-long exchange, the UL FRI will recognize all the ECTS you earned abroad. Therefore, 25 ECTS will be recognized at UL FRI.",0.1613,False,0,HALLUCINATED,"The model incorrectly guarantees full recognition of all credits, which is dangerously misleading. It fails to mention that recognition is not automatic and depends entirely on a pre-approved Learning Agreement and course equivalence.",10.72
Q137,Which Erasmus+ partner university in Iceland is available for UL FRI students?,The available partner institution in Iceland is Reykjavík University – School of Computer Science.,Reykjavík University – School of Computer Science with Erasmus code IS REYKJAV05.,0.5385,True,100,CORRECT,The model answer correctly identifies the partner university and enhances the response by including the relevant Erasmus code.,9.1
Q138,How many Erasmus+ places are available at TU Berlin?,Technical University of Berlin offers 5 Erasmus+ places with a duration of 10 months per student.,"There are 7 Erasmus+ places available at TU Berlin: 5 at the Faculty IV: Electrical Engineering and Computer Science (Erasmus code: D BERLIN02) and 2 at the University of Bremen's partner institution, but actually at TU Berlin's partner institution there are only 2 places available at the Faculty 03: Mathematics and Computer Science (Erasmus code: D BREMEN01), however this is not a direct question about TU Berlin.",0.2,True,10,HALLUCINATED,"The model provides an incorrect total number of places and introduces confusing, irrelevant information about the University of Bremen. The answer is convoluted and misleading, despite mentioning the correct number of 5 places within the incorrect total.",10.23
Q139,Does University of Padova accept Bachelor students from UL FRI?,"No. According to the uploaded partner list, University of Padova is available only for Master and PhD students.","According to the UL FRI Erasmus+ partner institutions list, the University of Padova accepts Master and PhD students from UL FRI, but there's no explicit mention of accepting Bachelor students. However, please note that you should verify this information on the official University of Padova course catalogue and check whether the course is open to Erasmus/exchange students.",0.4127,True,80,PARTIALLY_CORRECT,The model correctly identifies that the agreement is for Master and PhD students but fails to give a direct negative answer for Bachelor students. The added suggestion to check external sources makes the answer less definitive than the provided document allows.,13.46
Q140,Which Croatian partner university is available only for PhD students?,University of Rijeka – Faculty of Engineering is available only for PhD-level mobility.,"According to the information, both the University of Rijeka and the University of Zagreb have PhD as one of their available study levels. However, the University of Rijeka specifically notes that it's available only for PhD students.",0.3158,True,75,PARTIALLY_CORRECT,"The model correctly identifies the University of Rijeka as the institution available only for PhD students, but it omits the key detail that this applies specifically to the Faculty of Engineering.",9.11
Q141,What is the Erasmus code for Charles University in Prague?,The Erasmus code for Charles University in Prague – Faculty of Mathematics and Physics is CZ PRAHA07.,The Erasmus code for Charles University in Prague is CZ PRAHA07.,0.7857,True,85,PARTIALLY_CORRECT,The model provides the correct Erasmus code but omits the key detail that this code is specifically for the Faculty of Mathematics and Physics.,10.63
Q142,Which university in Sweden offers the highest number of Erasmus+ places?,Malmö University offers 5 Erasmus+ places.,Malmö University – Faculty of Technology and Society offers the highest number of Erasmus+ places among Swedish universities with 5 available places.,0.4444,True,100,CORRECT,The model answer correctly identifies the university and the number of places. The additional detail about the specific faculty is accurate and adds value.,8.04
Q143,Which partner universities are available in Serbia?,"The listed Serbian partner institutions are University of Belgrade – Faculty of Electrical Engineering, University of Novi Sad – Faculty of Sciences, and University of Novi Sad – Faculty of Technical Sciences.","There are two partner universities in Serbia: 

1. University of Novi Sad – Faculty of Technical Sciences (RS NOVISAD02) 
   - Available study levels: Bachelor, Master, PhD
   - Available computer science-related areas: software engineering, information systems, artificial intelligence, computer engineering

However, I would like to note that you should verify whether the selected courses are available in English.",0.3188,True,30,INCORRECT,The model's answer is incorrect as it only lists one of the three partner universities and misstates the total number of partners in Serbia.,9.87
Q144,How long is the mobility duration for Charles University in Prague?,The mobility duration for Charles University in Prague is 9 months per student.,"The mobility duration for Charles University in Prague - Faculty of Mathematics and Physics, Computer Science Institute is 9 months per student.",0.7429,True,95,CORRECT,"The model provides the correct duration of 9 months. While it adds extra, unrequested information about a specific faculty, the core answer is accurate.",9.92
Q145,Which Italian partner university is available for only one Erasmus+ student?,Sapienza University of Rome and University of Udine are each listed with 1 available Erasmus+ place.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0,False,30,INCORRECT,"The model failed to answer the user's question, stating it did not have the information in its knowledge base. It did not provide the names of the universities as requested.",10.18
Q146,Which Erasmus+ partner universities are located in Portugal?,The listed Portuguese partner institutions are University of Coimbra and University of Porto.,"The Erasmus+ partner universities located in Portugal are:

1. University of Coimbra – Faculty of Sciences and Technology, Informatics Engineering Department (Erasmus code: P COIMBRA01)
2. University of Porto – Faculty of Sciences (Erasmus code: P PORTO02)",0.3158,True,100,CORRECT,"The model correctly identifies both partner universities and provides helpful additional details, such as the specific faculties and Erasmus codes.",8.4
Q147,Can I go on Erasmus+ exchange if I am repeating the second year of my Bachelor studies?,"It may still be possible, but eligibility depends on your study progress and faculty approval. You should discuss your situation with the Erasmus coordinator before applying.","According to the provided information, there's no specific mention of restrictions regarding repeating years of study for Erasmus+ exchange eligibility. However, it's recommended to check the UL FRI website or contact the International Office directly for the most up-to-date and detailed information.",0.0984,True,65,PARTIALLY_CORRECT,"The model correctly advises the user to contact the International Office for a definitive answer. However, it fails to provide the key context that it may still be possible, contingent on study progress and faculty approval.",11.36
Q148,I have permanent residence in France. Can I still go on Erasmus+ exchange to France?,"In some cases this may still be possible, but the conditions can depend on your citizenship and Erasmus+ funding rules. You should check your specific situation with the Erasmus coordinator before applying.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.12,False,60,PARTIALLY_CORRECT,"The model does not answer the question, but it correctly directs the user to the appropriate office for this type of specific inquiry. It is a safe and helpful response, but lacks the information from the expected answer.",10.24
Q149,What is Erasmus+?,"Erasmus+ is a European programme that supports educational, professional, and personal development through mobility such as study exchange and traineeships abroad.","The Erasmus+ programme aims to support the educational, professional and personal development of the participating students and graduates, while promoting equal opportunities and access, inclusion, diversity and fairness across all its actions.",0.2553,True,65,PARTIALLY_CORRECT,"The model answer correctly identifies the developmental aims of the programme, but it omits the key detail that this is achieved through mobility, such as study exchanges and traineeships abroad.",10.66
Q150,"Can I use Erasmus+ only for study, or also for traineeship?","Erasmus+ can be used for study exchange and also for practical traineeship mobility, if the student meets the conditions of the relevant call.","Yes, you can use Erasmus+ for both study and/or traineeship mobility combined, with a total funding limit of up to 12 months.",0.2857,True,85,PARTIALLY_CORRECT,"The model correctly states that Erasmus+ can be used for both study and traineeships, but it omits the important condition that the student must meet the requirements of the relevant call.",11.12
Q151,Where do I send questions about Erasmus+ at UL FRI?,You can contact the UL FRI Erasmus office at erasmus@fri.uni-lj.si.,"You can send questions about Erasmus+ at UL FRI to erasmus@fri.uni-lj.si or visit us during our office hours, which are Monday from 10:00–11:00 via Zoom or in person.",0.3243,True,100,CORRECT,"The model provides the correct email address and enhances the answer with additional, helpful information about office hours.",7.18
Q152,Can I go on Erasmus+ for only one month?,"For regular Erasmus+ study mobility, the minimum duration is 2 full months, or 60 days. Shorter physical mobility is possible only in specific formats such as short-term doctoral or blended mobility.","No, you cannot go on Erasmus+ for only one month. An Erasmus+ exchange must last at least 2 full months, which means 60 days.",0.3077,False,80,PARTIALLY_CORRECT,The model correctly states the minimum duration for a standard Erasmus+ mobility but omits the important exceptions for specific formats like short-term doctoral or blended mobility.,9.87
Q153,Can doctoral students go abroad for less than two months?,"Yes. Short-term doctoral mobility can last between 5 and 30 days and may include study obligations, research work, practical training, or doctoral thesis preparation.","No, according to the provided information, an Erasmus+ exchange must last at least 2 full months, meaning 60 days.",0.0488,False,0,HALLUCINATED,"The model's answer is the direct opposite of the expected answer. It incorrectly states that students cannot go abroad for less than two months, while the correct information confirms that short-term mobility of 5-30 days is possible.",9.96
Q154,Can I apply for Erasmus+ doctoral mobility after June 2027?,"The listed doctoral mobility call covers the period from 1 June 2026 to 30 June 2027, or until funding is exhausted. For later mobility, students should check the next official call.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.125,False,40,INCORRECT,The model failed to answer the question and instead gave a generic fallback response. It did not provide the specific dates of the current call or advise the user to check for the next official call.,11.21
Q155,Is practical training abroad possible after graduation?,"It may be possible, but the application must be submitted at least 2 months before the expiration of student status and before the thesis defense.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0488,False,20,INCORRECT,"The model completely failed to answer the question and instead provided a generic fallback response, directing the user elsewhere.",9.26
Q156,What do I need to submit for an Erasmus+ traineeship?,"You need a completed application form, a signed and stamped Erasmus+ Learning Agreement for Traineeship, and a motivation letter of one to two pages.","For an Erasmus+ traineeship, you must submit your application and all required documents electronically to erasmus@fri.uni-lj.si.",0.3784,True,30,INCORRECT,"The model answer does not list the specific documents required. It only explains how and where to submit them, failing to answer the user's question.",9.92
Q157,Can my traineeship motivation letter be in Slovenian?,Yes. The traineeship call states that the motivation letter may be written in Slovenian.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.1818,False,20,INCORRECT,"The model failed to answer the question, instead providing a generic response that it does not have the information in its knowledge base.",9.29
Q158,How long can one Erasmus+ traineeship last?,Each traineeship must last at least 2 months and at most 6 months.,Each traineeship must last at least 2 months and no more than 6 months.,0.8462,True,100,CORRECT,"The model answer provides the correct minimum and maximum duration for the traineeship, using phrasing that is a perfect semantic equivalent to the expected answer.",7.71
Q159,Can I do more than one Erasmus+ traineeship?,"Yes, but the traineeships cannot be with the same employer or organization, and each one must meet the duration requirements.","Yes, you can do more than one Erasmus+ traineeship as long as they are not with the same employer or organization, each traineeship lasts at least 2 months, and no traineeship exceeds 6 months.",0.4082,True,100,CORRECT,"The model answer correctly confirms that multiple traineeships are possible and includes the key conditions from the expected answer, while also providing helpful, specific details about the duration requirements.",9.38
Q160,Do I need          insurance for Erasmus+?,"Yes. Students should make sure they have health insurance coverage for their stay abroad. For traineeships, liability and accident insurance may also be needed.","Yes, health insurance is usually mandatory for Erasmus+ mobility. EU citizens may use the European Health Insurance Card (EHIC) depending on the country.",0.1905,True,85,PARTIALLY_CORRECT,The model correctly confirms the need for health insurance but omits the key detail that liability and accident insurance may also be required for traineeships.,8.63
Q161,Do I keep my Slovenian student grants or loans while abroad?,"According to the Erasmus Student Charter, students are entitled to continue receiving the same student grants or loans from their sending country while abroad.","Yes, you are entitled to continue receiving the same student grants or loans from your sending country while abroad.",0.8,True,85,PARTIALLY_CORRECT,"The model correctly answers the question but omits the source of the information, the Erasmus Student Charter, which is a key detail for providing authority and context.",10.43
Q162,What should I do if I want to extend my Erasmus+ stay?,You should submit the extension request to your sending institution at least one month before the end of the originally planned mobility period.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0488,False,25,INCORRECT,"The model fails to answer the question and instead provides a generic fallback response. While it correctly points the user to a relevant resource, it does not contain any of the specific information from the expected answer.",11.12
Q163,Can I change courses after arriving at the host university?,"Yes. If a course is not available, overlaps with another course, or is not offered in the expected language, the Learning Agreement may be changed within the allowed deadline and approved by the relevant parties.","According to the guidelines, you can change the Learning Agreement if necessary, but such changes are usually arranged within the first month after the start of the exchange. This could be due to reasons like a course being unavailable, overlapping with another course, or not being offered in the expected language.",0.4324,True,85,PARTIALLY_CORRECT,"The model answer correctly confirms that changes are possible and lists the valid reasons. However, it fails to mention the critical step that any changes must be approved by the relevant parties.",9.65
Q164,What is Table A in the Learning Agreement?,Table A lists the courses or academic components that the student plans to complete at the receiving institution abroad.,Table A in the Learning Agreement includes all the educational components to be carried out by the student at the Receiving Institution. It typically contains information about the selected courses or modules as indicated in the course catalogue or other educational components such as laboratory or thesis work.,0.3704,True,100,CORRECT,"The model answer correctly identifies the purpose of Table A and provides additional helpful details and examples, such as lab or thesis work.",8.7
Q165,What is Table B in the Learning Agreement?,Table B lists the courses or components at the sending institution that will be replaced or recognized after successful completion abroad.,"Table B is a part of the Learning Agreement where the group of components from Table A is listed, including the component code (if any) and the component title at the Sending Institution.",0.2791,True,65,PARTIALLY_CORRECT,"The model answer correctly states that Table B lists components from the sending institution, but it fails to mention the table's primary purpose, which is to show which courses will be recognized or replaced.",10.5
Q166,Do courses abroad need to match FRI courses one-to-one?,Not necessarily. The Learning Agreement guidance says there does not need to be a strict one-to-one correspondence; a group of learning outcomes abroad can replace a group of learning outcomes at the sending institution.,"No, according to the guidelines, elective courses can be any CS-related subject abroad, but mandatory courses must match content.",0.186,False,40,INCORRECT,"The model correctly answers ""no"" but provides an incorrect explanation. It misses the key concept of matching groups of learning outcomes and instead introduces a different, unsubstantiated rule about mandatory vs. elective courses.",12.35
Q167,What happens if I add more courses abroad than required for my degree?,Additional courses or credits should still be listed in the study programme in Table A of the Learning Agreement.,"According to the ECTS requirements, there's no explicit rule mentioned regarding adding more courses abroad than required for your degree. However, it's stated that if courses are not fully completed, recognition depends on content similarity. It would be best to discuss this further with the UL FRI coordinator during the Learning Agreement process to confirm how extra courses will be handled.",0.1127,True,30,INCORRECT,"The model answer fails to provide the required information that additional courses must be listed in the Learning Agreement. Instead, it incorrectly states there is no explicit rule and gives a generic suggestion to contact a coordinator.",11.28
Q168,Can thesis research be included in the Learning Agreement?,"Yes. Thesis research or doctoral work can be included as a component in the Learning Agreement, depending on the mobility type and approval.","Yes, thesis research can be included in the Learning Agreement, specifically under the component ""Thesis research"" or ""Doctoral work"".",0.55,True,80,PARTIALLY_CORRECT,"The model correctly confirms that thesis research can be included, but it omits the important condition that this depends on the mobility type and requires approval.",9.84
Q169,What is automatic recognition?,Automatic recognition means that credits successfully completed abroad according to the Learning Agreement are transferred and counted toward the student’s degree without additional work or assessment.,"According to the online-learning-agreement.pdf document, automatic recognition refers to the process where all credits gained abroad, as agreed in the Learning Agreement and confirmed by the Transcript of Records, are transferred without delay and counted towards the students' degree without any additional work or assessment of the student.",0.5312,True,100,CORRECT,"The model answer correctly defines automatic recognition and includes all the key information from the expected answer, plus additional helpful context.",7.89
Q170,What if automatic recognition is marked “No”?,"If automatic recognition is not applied, a clear justification should be provided, together with an explanation of what kind of formal recognition will be used instead.","According to the guidelines, if the ""No"" checkbox is selected for automatic recognition, a clear justification needs to be provided and an indication on what other type of formal recognition will be applied, such as registration in the student's diploma supplement or Europass Mobility Document.",0.4375,True,100,CORRECT,"The model answer correctly includes all the key information from the expected answer, stating the need for a justification and an alternative recognition method. It also provides useful examples, making the answer more comprehensive.",10.03
Q171,What is the European Student Identifier?,The European Student Identifier is a unique European identifier used to identify and authenticate students when using Erasmus+ digital tools such as the Erasmus+ Mobile App or Online Learning Agreement.,A unique European Identifier number used to identify and authenticate students.,0.4865,True,70,PARTIALLY_CORRECT,The model correctly identifies the identifier's basic function but omits the crucial context that it is used specifically for Erasmus+ digital tools.,9.14
Q172,What study cycles are used in Erasmus+ documents?,"Erasmus+ documents use study cycles such as Bachelor or first cycle, Master or second cycle, and Doctorate or third cycle.","Short cycle (EQF level 5), Bachelor or equivalent first cycle (EQF level 6), Master or equivalent.",0.2759,True,75,PARTIALLY_CORRECT,The model correctly identifies the Bachelor and Master study cycles but fails to mention the Doctorate or third cycle.,8.34
Q173,Does the receiving university have to confirm that my selected courses are available?,"Yes. By approving the Learning Agreement, the receiving institution confirms that the listed educational components are in line with its course catalogue or otherwise agreed and should be available to the student.","According to the guidelines, the receiving institution (UL FRI) needs to approve the Learning Agreement, which includes confirming that the selected courses are available. However, the partner university's course availability may change by semester, so it's recommended to verify the current course catalogue of the partner university (in this case, TU Graz) to ensure the course is still available.",0.2973,True,95,CORRECT,"The model correctly states that the receiving institution confirms course availability by approving the Learning Agreement. It also provides helpful, practical advice for the student to verify the course catalogue independently.",10.95
Q174,What should I do if I do not know the exact start and end dates of my exchange?,"You should enter the most accurate possible dates and verify the actual mobility duration, because incorrect dates may lead to returning excess funds.","According to the guidelines, you should wait until the official course catalogue for your chosen semester is published, typically about one month before the semester starts. This will give you a clearer idea of the courses available and help you determine the exact start and end dates of your study period.",0.1935,False,30,INCORRECT,"The model provides the wrong instruction to wait for a course catalogue. It should have advised the user to enter the best possible estimate now and verify the dates later, warning about potential financial consequences.",12.26
Q175,Does my travel day count as the first day of Erasmus+ mobility?,"No. The first day is the first day you must be present at the host institution, such as the first lecture, welcome event, or required language/intercultural course.","No, it does not necessarily count as the first day of Erasmus+ mobility. According to the text, ""The first day of mobility is the first day the student must be present at the host institution, such as the first lecture, welcome event, or language/intercultural course included in the Learning Agreement. It is not necessarily the day of arrival.""",0.5763,True,100,CORRECT,The model answer correctly states that the travel day does not count and provides the same definition for the first day of mobility as the expected answer.,9.21
Q176,Does my departure day count as the last day of mobility?,"No. The last day is the last day you must be present at the host institution, such as the final lecture or exam.","No, your departure day does not necessarily count as the last day of mobility. According to the guidelines, the last day of mobility is the final day you must be present at the host institution, such as the last lecture or exam. It is not necessarily the day of departure.",0.68,True,100,CORRECT,The model answer correctly states that the departure day is not the last day of mobility and provides the same definition and examples as the expected answer.,8.24
Q177,Can virtual mobility be funded by Erasmus+?,The virtual part of combined mobility is not funded by Erasmus+ and does not count toward the Erasmus+ status quota.,"No, the virtual part of mobility is not funded by Erasmus+.",0.6429,True,90,CORRECT,The model correctly answers the question but omits the secondary detail that the virtual part does not count toward the Erasmus+ status quota.,10.96
Q178,Can I receive green travel support before departure?,Students initially receive the standard travel amount before mobility. The difference up to the green travel amount is granted after mobility if the student proves eligible green travel.,"No, according to the text, students initially receive the amount for standard travel before mobility. The difference up to the green travel amount is granted after mobility if the student proves green travel with appropriate documents.",0.8163,True,100,CORRECT,"The model answer correctly captures all the key information from the expected answer, stating that the standard amount is paid first and the green travel supplement is paid after mobility with proof.",7.98
Q179,"If I travel by plane one way and train the other way, is that green travel?",Green travel requires that more than 50% of the journey to and from the mobility destination is completed using low-emission transport. The student should keep proof and verify whether the journey meets the requirement.,"No, that's not considered green travel. According to the text, airplane is not considered a green transport mode.",0.186,False,65,PARTIALLY_CORRECT,"The model correctly concludes that the described journey is not green travel, but it fails to explain the key rule that more than 50% of the journey must be completed using low-emission transport.",10.3
Q180,Can I use GoOpti as green travel?,Yes. Shared transport such as GoOpti is listed as a possible green means of transport.,"Yes, according to the guidelines, GoOpti is considered a form of shared transport and is included under the category of green transport.",0.4848,True,100,CORRECT,"The model answer correctly confirms that GoOpti is considered a green means of transport because it is a form of shared transport, which directly matches the information in the expected answer.",8.93
Q181,Can I use my own car as green travel?,"No. Cars, including carpooling, are not considered green means of transport in the provided guidance.","No, you cannot use your own car as green travel. According to the guidelines, car, including carpooling, is not considered a green transport mode.",0.3684,True,100,CORRECT,The model answer correctly states that a personal car is not considered green travel and accurately includes the detail from the expected answer that this also applies to carpooling.,6.64
